treeID,species,street,lon,lat
T06522,Tilia cordata,Bradgate Road,-2.36502579209833,53.3877129525277
T06523,Tilia x euchlora,Bradgate Road,-2.36519171935482,53.3877754443434
T06524,Tilia platyphyllos,Bradgate Road,-2.36550926503737,53.3879811747761
T06525,vandalised,Bradgate Road,-2.36557016517441,53.3880708588063
T06526,Tilia x euchlora,Bradgate Road,-2.36584065971239,53.3880520562143
T06527,vandalised,Bradgate Road,-2.36596176895393,53.3881506324654
T06528,Tilia platyphyllos,Bradgate Road,-2.3661269743066,53.3881141777993
T06529,Tilia platyphyllos,Bradgate Road,-2.36630829132085,53.3882214662386
T06530,Tilia x euchlora,Bradgate Road,-2.36663899424031,53.388211464156
T06531,Tilia x euchlora,Bradgate Road,-2.36651919626566,53.3882657542465
T06532,Tilia x euchlora,Bradgate Road,-2.36674510332538,53.3883099958027
T06533,Tilia platyphyllos,Bradgate Road,-2.3669553908987,53.3882823885561
T06534,vandalised,Bradgate Road,-2.36700121551231,53.3883631311405
T06535,Tilia platyphyllos,Bradgate Road,-2.36727171125635,53.3883443253053
T06536,Tilia x euchlora,Bradgate Road,-2.36737782290529,53.3884429462526
T06537,Tilia x euchlora,Bradgate Road,-2.36760303501396,53.3884063048965
T06538,Tilia platyphyllos,Bradgate Road,-2.36763393667238,53.3884960802293
T06539,Tilia x euchlora,Bradgate Road,-2.36779894047983,53.3884506368247
T06540,Tilia x euchlora,Bradgate Road,-2.3679049753528,53.3885401806222
T06541,Tilia x euchlora,Bradgate Road,-2.36808525980439,53.3885126638322
T06542,Tilia platyphyllos,Bradgate Road,-2.36820637475725,53.3886111479197
T06543,Tilia x euchlora,Bradgate Road,-2.36844666639994,53.3885834455176
T06544,Tilia x euchlora,Bradgate Road,-2.36843228538123,53.388655386275
T06545,Tilia x euchlora,Bradgate Road,-2.36856790636871,53.3886819288528
T07283,Prunus padus,Brown Street,-2.34714107130601,53.381491533787
T07284,Sorbus aucuparia 'Fastigiata',Brown Street,-2.34710975715549,53.3813298578877
T07285,Prunus Kanzan',Brown Street,-2.3469232053297,53.3805842050944
T07286,Prunus Kanzan',Brown Street,-2.34673634675578,53.3797847203572
T05704,Acer platanoides 'Crimson King',Central Way,-2.35058182352055,53.3867134703628
T05705,Sorbus thuringiaca 'Fastigiata',Central Way,-2.35050639856879,53.3866777436253
T05706,Sorbus aria,Central Way,-2.35043193311752,53.3867588456142
T05707,Acer platanoides 'Crimson King',Central Way,-2.35050728433657,53.3867855855695
T05712,Aesculus hippocastanum,Church Street,-2.34906428807039,53.3905295009158
T05713,Aesculus hippocastanum,Church Street,-2.34915440389354,53.3905112633549
T05714,Aesculus hippocastanum,Church Street,-2.34922954028734,53.3905110436177
T05715,Aesculus hippocastanum,Church Street,-2.34929011560652,53.3905647886658
T05716,Aesculus hippocastanum,Church Street,-2.34935111012615,53.3906545704833
T05717,Aesculus hippocastanum,Church Street,-2.3492613618967,53.3907177423119
T05718,Aesculus hippocastanum,Church Street,-2.34915639020419,53.3907539974728
T05719,Acer platanoides,Church Street,-2.34912861492655,53.391041753799
T05720,Acer platanoides,Church Street,-2.3493412827911,53.3913018457587
T05721,Birch,Church Street,-2.34967545280408,53.3916963871373
T05722,Tilia x euchlora,Church Street,-2.34973610403872,53.3917591187666
T05723,Tilia x euchlora,Church Street,-2.34982705607221,53.3918577097434
T05724,Sorbus aucuparia,Church Street,-2.34987285290984,53.3919385487665
T05725,Tilia x euchlora,Church Street,-2.35005508051534,53.3921447165259
T05726,Tilia x euchlora,Church Street,-2.35013081051079,53.3922164806518
T05727,Sorbus aucuparia,Church Street,-2.35022181465851,53.3923060841331
T05728,Pyrus calleryana 'Chanticleer',Church Street,-2.35028261512981,53.3923867891164
T05729,Refer to Memo,Church Street,-2.35035834520087,53.3924584632255
T05730,Malus 'Hopa',Church Street,-2.35041914688668,53.3925392580046
T05731,Malus 'Hopa',Church Street,-2.35049507527934,53.3926199184803
T08868,Tilia x euchlora,Clarendon Avenue,-2.34263394008507,53.3912762562332
T08869,Tilia x euchlora,Clarendon Avenue,-2.34271006879789,53.3913839720587
T08870,Tilia x euchlora,Clarendon Avenue,-2.34262651700832,53.3922201858874
T08871,Tilia x euchlora,Clarendon Avenue,-2.34247827895805,53.3924903120711
T05610,Sorbus huphensis,Daresbury Avenue,-2.34258506535992,53.3926788233283
T14635,Tilia platyphyllos,Delamer Road,-2.35565557833214,53.3820597985956
T14636,Tilia platyphyllos,Delamer Road,-2.35568660074912,53.3821676406944
T14637,Tilia x euchlora,Delamer Road,-2.35552123394017,53.3821681332358
T14638,Tilia x euchlora,Delamer Road,-2.35553713180959,53.3822759305373
T14639,Tilia x euchlora,Delamer Road,-2.35531201637691,53.3823215359666
T14640,Tilia x euchlora,Delamer Road,-2.35531298896088,53.3824383647649
T14641,Tilia x euchlora,Delamer Road,-2.35514874354256,53.3825737491178
T14642,Tilia x euchlora,Delamer Road,-2.3549832511862,53.3825742412853
T14643,Tilia x euchlora,Delamer Road,-2.35502904699153,53.3826549885891
T14644,Tilia x euchlora,Delamer Road,-2.35478900399222,53.382709624467
T14645,Tilia x euchlora,Delamer Road,-2.35471420554762,53.3827637690326
T14646,Tilia x euchlora,Delamer Road,-2.35474522610702,53.3828716113664
T14647,Tilia x euchlora,Delamer Road,-2.35449013239537,53.3829352784102
T14648,Tilia platyphyllos,Delamer Road,-2.35447625218043,53.3830701254031
T14649,Tilia x euchlora,Delamer Road,-2.35434058312256,53.38303457992
T14650,Tilia x euchlora,Delamer Road,-2.35441650266935,53.383115327915
T14651,Tilia x euchlora,Delamer Road,-2.35417633232782,53.3831699629304
T14652,Tilia x euchlora,Delamer Road,-2.35425205250089,53.3832416346973
T14653,Tilia x euchlora,Delamer Road,-2.35401297500907,53.3834131876784
T14654,Tilia x euchlora,Delamer Road,-2.35381762842418,53.3834317408458
T14655,Tilia x euchlora,Delamer Road,-2.35384864646732,53.383539493535
T14656,Platanus x hispanica,Delamer Road,-2.35360839855056,53.3835851405788
T14657,Tilia x euchlora,Delamer Road,-2.35365434178767,53.3836838620593
T14658,Tilia x euchlora,Delamer Road,-2.3534142175612,53.383729598214
T05764,Acer saccharinum,Denmark Street,-2.34765584796584,53.3856253368102
T06503,Sorbus aucuparia,Derby Street,-2.34601598021098,53.3929296442465
T06504,Prunus 'Umeniko',Derby Street,-2.34568479875178,53.3928856683234
T05765,Quercus robur,Devisdale Road,-2.36127553361466,53.3870052154403
T05766,Tilia x euchlora,Devisdale Road,-2.36138040964843,53.3869599628172
T05767,Tilia x euchlora,Devisdale Road,-2.36140972707885,53.386878990645
T05768,Tilia x euchlora,Devisdale Road,-2.3616053906837,53.3868963723161
T05769,Tilia x euchlora,Devisdale Road,-2.36170980829655,53.3867971086297
T05770,Tilia x euchlora,Devisdale Road,-2.36189054669622,53.3868235220963
T05771,Tilia x euchlora,Devisdale Road,-2.36190486192989,53.3867425952698
T05772,Tilia x euchlora,Devisdale Road,-2.36214545226621,53.3867508528209
T05773,Tilia platyphyllos,Devisdale Road,-2.36220494199655,53.3866608018795
T05774,Tilia x euchlora,Devisdale Road,-2.36241560603056,53.386678136716
T05775,Tilia platyphyllos,Devisdale Road,-2.36247497111367,53.3865880860164
T05776,Tilia x euchlora,Devisdale Road,-2.36267050983388,53.3866054663208
T05777,Tilia platyphyllos,Devisdale Road,-2.36266989883383,53.3865335717845
T05778,Tilia x euchlora,Devisdale Road,-2.36294058534689,53.3865237622123
T05779,Tilia platyphyllos,Devisdale Road,-2.36298474690174,53.3864246805499
T05780,Tilia x euchlora,Devisdale Road,-2.36319510413926,53.3864060667456
T05781,Tilia platyphyllos,Devisdale Road,-2.36329859953986,53.3861990497343
T05782,Tilia platyphyllos,Devisdale Road,-2.36349280561895,53.3860455889269
T05783,Tilia x euchlora,Devisdale Road,-2.36340194012042,53.3859739691252
T05784,Acer saccharinum,Devisdale Road,-2.36340102102881,53.3858660374494
T05785,Tilia x euchlora,Devisdale Road,-2.36350566235946,53.3857938225071
T05786,Tilia x euchlora,Devisdale Road,-2.36335482333936,53.3857403593454
T05787,Tilia x euchlora,Devisdale Road,-2.36342900373668,53.385614314862
T05788,Tilia platyphyllos,Devisdale Road,-2.36318691817582,53.3854442076682
T05789,Tilia platyphyllos,Devisdale Road,-2.36324627992534,53.385354156572
T05790,Tilia x euchlora,Devisdale Road,-2.36302016278784,53.3852829478856
T05791,Tilia x euchlora,Devisdale Road,-2.36303416881993,53.3851659837637
T05792,Tilia x euchlora,Devisdale Road,-2.36286863770041,53.3851485128632
T05793,Tilia x euchlora,Devisdale Road,-2.36280705983729,53.384977946021
T05794,Tilia x euchlora,Devisdale Road,-2.36270203742831,53.3850052262629
T05795,Tilia platyphyllos,Devisdale Road,-2.36262637554469,53.3849424568571
T05796,Tilia x euchlora,Devisdale Road,-2.36262545921261,53.3848346150214
T05797,Tilia x euchlora,Devisdale Road,-2.36247493000162,53.3848170980112
T05798,Tilia x euchlora,Devisdale Road,-2.36250421520171,53.3847181515306
T05799,Tilia platyphyllos,Devisdale Road,-2.36232333275564,53.3846737653287
T05800,Tilia x euchlora,Devisdale Road,-2.36235254114497,53.3845657421938
T05801,Tilia x euchlora,Devisdale Road,-2.36218670755913,53.3845123230597
T05802,Tilia x euchlora,Devisdale Road,-2.36226076532285,53.3843862796499
T06878,Acer saccharinum,Groby Road,-2.35418027608195,53.3872602266991
T06879,Tilia x euchlora,Groby Road,-2.35368563104885,53.3874594079825
T06880,Tilia X europaea,Groby Road,-2.35350591306935,53.3875409134914
T06881,Tilia x euchlora,Groby Road,-2.35320528935606,53.38755977727
T06882,Tilia x euchlora,Groby Road,-2.35317612942203,53.3876766951099
T06883,Acer saccharinum,Groby Road,-2.353010518189,53.3876502237339
T06884,Tilia x euchlora,Groby Road,-2.35266630095024,53.3878400587482
T06885,Tilia x euchlora,Groby Road,-2.35271209807229,53.3879208068669
T06886,Tilia x euchlora,Groby Road,-2.35224726903019,53.3880839458927
T06887,Fagus sylvatica,Groby Road,-2.35233799711625,53.3881556644151
T06888,Acer saccharinum,Groby Road,-2.35212866466795,53.3883000746548
T06889,Tilia x euchlora,Groby Road,-2.35170967581137,53.3885350625842
T06890,Platanus x hispanica,Groby Road,-2.35154527083894,53.3886703523947
T07099,Tilia x euchlora,Groby Road,-2.36197384309734,53.3842342801154
T07100,Tilia x euchlora,Groby Road,-2.36195932862523,53.3843062205375
T07101,Tilia x euchlora,Groby Road,-2.36194669181968,53.3845849473308
T07102,Tilia x euchlora,Groby Road,-2.3617666962762,53.3846304281151
T07103,Tilia x euchlora,Groby Road,-2.36181276486615,53.3847561971109
T07104,Tilia x euchlora,Groby Road,-2.36167865540324,53.3848914092116
T07105,Tilia x euchlora,Groby Road,-2.36152827863455,53.3848918646491
T07106,Tilia x euchlora,Groby Road,-2.36140871250876,53.3849731999678
T07107,Acer pseudoplatanus,Groby Road,-2.36146959971586,53.3850628861565
T07108,Tilia x euchlora,Groby Road,-2.3612294275221,53.3851175353452
T07109,Tilia platyphyllos,Groby Road,-2.36107988634668,53.3852168452464
T07110,Tilia platyphyllos,Groby Road,-2.36091542060157,53.3853252769945
T07111,Tilia x euchlora,Groby Road,-2.36084158520457,53.3854782800209
T07112,Tilia x euchlora,Groby Road,-2.35692527362023,53.3864519356111
T07113,Alnus incana,Groby Road,-2.3569558770744,53.3865237405013
T07114,Fagus sylvatica 'Dawyck',Groby Road,-2.35638552424042,53.3866513528334
T07115,Prunus Kanzan',Groby Road,-2.35635484660768,53.3865705609739
T07116,Tilia platyphyllos,Groby Road,-2.35600955360485,53.3866434874224
T05887,Tilia x euchlora,Hartley Road,-2.35573110512048,53.3911211232445
T05888,Malus tschonoskii,Hartley Road,-2.35570035055393,53.3910313444638
T05889,Tilia x euchlora,Hartley Road,-2.35589590693617,53.391048735821
T05890,Tilia x euchlora,Hartley Road,-2.356090612444,53.3909492978696
T05891,Tilia x euchlora,Hartley Road,-2.35627023866564,53.3908408276809
T05892,Tilia x euchlora,Hartley Road,-2.35634485020008,53.3907776957471
T05893,Tilia x euchlora,Hartley Road,-2.35644959058402,53.3907144738261
T05894,Tilia x euchlora,Hartley Road,-2.35631389555818,53.3906789306739
T05895,Tilia x euchlora,Hartley Road,-2.35641848485663,53.390597645277
T05896,Tilia x euchlora,Hartley Road,-2.35655410536307,53.3906242913624
T05897,Tilia x euchlora,Hartley Road,-2.3565379756832,53.3904894440377
T05898,Tilia x euchlora,Hartley Road,-2.35673315423842,53.3904618999434
T05899,Tilia x euchlora,Hartley Road,-2.35659758376918,53.3904263567407
T05900,Tilia x euchlora,Hartley Road,-2.35665726679832,53.3903722562309
T05901,Tilia x euchlora,Hartley Road,-2.35679283714486,53.3904077993663
T05902,Tilia x euchlora,Hartley Road,-2.35670187214662,53.3903092136931
T05903,Tilia x euchlora,Hartley Road,-2.35683736717253,53.3903357699614
T05904,Tilia x euchlora,Hartley Road,-2.35689689868048,53.3902636058292
T05905,Tilia x euchlora,Hartley Road,-2.35683571297712,53.3901379701141
T15046,Hawthorn,Hawthorn Road,-2.34267513904763,53.3814145649494
T15047,no tree,Hawthorn Road,-2.34267687139809,53.3816303390743
T15048,Hawthorn,Hawthorn Road,-2.34278334187049,53.3817828132981
T15049,Hawthorn,Hawthorn Road,-2.34277016784612,53.3820255913569
T15050,Crataegus monogyna 'Stricta',Hawthorn Road,-2.34260660553212,53.3822508269544
T15051,Hawthorn,Hawthorn Road,-2.34259384287987,53.3825295519911
T15052,Hawthorn,Hawthorn Road,-2.34277529362458,53.3826638369241
T15053,Hawthorn,Hawthorn Road,-2.34274818166317,53.3830234865955
T15054,Crataegus oxycantha 'Pauls Scarlet',Hawthorn Road,-2.34259802758649,53.3830508787054
T15055,Hawthorn,Hawthorn Road,-2.34259968751059,53.383257665931
T15056,Hawthorn,Hawthorn Road,-2.34257086206687,53.3834195155128
T15057,Hawthorn,Hawthorn Road,-2.34272108962261,53.3834011102777
T08529,Fraxinus excelsior,Elm Road,-2.34290712446111,53.3822230030541
T08530,Prunus serrula,Elm Road,-2.34317845926116,53.3823120939389
T08531,Sorbus aucuparia,Elm Road,-2.34346472251198,53.3823921542121
T08532,Malus tschonoskii,Elm Road,-2.34385606676563,53.3824359630049
T08533,Platanus x hispanica,Elm Road,-2.34417260109655,53.3825339983658
T08534,Tilia x euchlora,Elm Road,-2.344338912076,53.3826503504717
T08535,Prunus 'Umeniko',Elm Road,-2.34489594038593,53.3827476001924
T08536,Malus prunifolia 'Fastigiata',Elm Road,-2.34510759625869,53.3828908712472
T08537,Tilia x euchlora,Elm Road,-2.3451069422591,53.3828099896898
T14226,Platanus x hispanica,Finchley Road,-2.34397797846627,53.3826424038473
T14659,Tilia x euchlora,Finchley Road,-2.34409822418236,53.3826420573488
T14660,Platanus x hispanica,Finchley Road,-2.34399254360179,53.3825884395842
T14661,Tilia x euchlora,Finchley Road,-2.34394937664824,53.3828313041606
T14662,Sorbus huphensis,Finchley Road,-2.34384753378278,53.3832540786895
T14663,Alnus incana,Finchley Road,-2.34377545111862,53.3836318321714
T14664,Tilia x euchlora,Finchley Road,-2.343822603177,53.3838834236101
T15207,Betula jacquemonti,Gladstone Road,-2.34783424919117,53.3964392796855
T15211,Prunus sargentii 'Rancho',Gladstone Road,-2.34693033140291,53.3962530918397
T15212,Prunus 'Umeniko',Gladstone Road,-2.34650855626411,53.3961734332473
T15213,Pyrus calleryana 'Chanticleer',Gladstone Road,-2.3471412568574,53.3962975038527
T15214,Betula jacquemonti,Gladstone Road,-2.34679469967926,53.396226524736
T15215,Sorbus aucuparia,Gladstone Road,-2.34671940711656,53.3962087693212
T15216231,N/A,Gladstone Road,-2.31297354670837,53.4439286934137
T05815,Sorbus aucuparia,Gorsey Lane,-2.36262384488043,53.3917206746493
T05816,Sorbus aucuparia,Gorsey Lane,-2.36274426874805,53.3917382829476
T05817,Malus spp.,Gorsey Lane,-2.36260825974741,53.3916667997322
T05818,Malus spp.,Gorsey Lane,-2.3626986777129,53.3916844991957
T05819,Tilia x euchlora,Gorsey Lane,-2.36268321648939,53.3916306239116
T05820,Tilia x euchlora,Gorsey Lane,-2.36262292832862,53.3916128329369
T05821,Tilia x euchlora,Gorsey Lane,-2.36236748895111,53.3916405695479
T05822,Prunus 'Shirofugen',Gorsey Lane,-2.36235210448373,53.3915956810294
T05823,Tilia x euchlora,Gorsey Lane,-2.36241216350394,53.391586511712
T05824,Tilia x euchlora,Gorsey Lane,-2.36220223813168,53.3916590450231
T05825,Tilia x euchlora,Gorsey Lane,-2.36218642469234,53.3915782096197
T05826,Tilia x euchlora,Gorsey Lane,-2.36203637712271,53.3916056257899
T05827,Carpinus betulus 'Fastigiata',Gorsey Lane,-2.36264628567287,53.3890507356822
T05828,Birch,Gorsey Lane,-2.36134631927706,53.3882635473029
T05829,Quercus robur,Gorsey Lane,-2.36132850125622,53.3879309906405
T05830,Birch,Gorsey Lane,-2.36128116535425,53.3876704196539
T05831,Laburnum anagyroides,Gorsey Lane,-2.36128093709781,53.3876434592036
T07082,Platanus x hispanica,Greenway,-2.37208750009344,53.3905049093677
T07083,Tilia x euchlora,Greenway,-2.37219276515577,53.3905045812871
T07084,Tilia x euchlora,Greenway,-2.37222430597811,53.3906663396592
T07085,Tilia x euchlora,Greenway,-2.37211904051709,53.3906666677683
T07086,Prunus 'Pandora',Greenway,-2.37224048450818,53.3908010949057
T07087,Tilia x euchlora,Greenway,-2.37215029964385,53.390810363072
T07088,Tilia x euchlora,Greenway,-2.37219817584236,53.3911248502933
T07089,Tilia x euchlora,Greenway,-2.37231899403128,53.3911873829351
T07090,Tilia x euchlora,Greenway,-2.37222971715507,53.3912866086462
T07091,Tilia x euchlora,Greenway,-2.37233521941568,53.3913132408374
T07092,Tilia x euchlora,Greenway,-2.37224628797429,53.3914662978776
T07093,vandalised,Greenway,-2.37229361672453,53.3917178774268
T07094,Tilia x euchlora,Greenway,-2.37241443673634,53.3917804099625
T07095,Tilia x euchlora,Greenway,-2.37243014641728,53.3918613342294
T07096,vandalised,Greenway,-2.37234047547898,53.3919155361506
T07097,Tilia x euchlora,Greenway,-2.372477162092,53.3920768766232
T07098,Tilia x euchlora,Greenway,-2.372371893154,53.3920772049611
T06873,Prunus Kanzan',Groby Road,-2.35587534487703,53.3867697061783
T06874,Corylus colurna,Groby Road,-2.35497518703417,53.3870151259225
T06875,Fagus sylvatica,Groby Road,-2.35503441876461,53.386907105253
T06876,Carpinus betulus,Groby Road,-2.35445024809848,53.3871785421393
T06877,Tilia x euchlora,Groby Road,-2.35422438414786,53.3871521614304
T05616,Prunus Kanzan',Barrington Road,-2.34849792162755,53.3948282166252
T05617,Prunus Kanzan',Barrington Road,-2.34837839827175,53.3949364097916
T05618,Prunus Kanzan',Barrington Road,-2.34828626836481,53.3946939388015
T05619,Prunus Kanzan',Barrington Road,-2.34815269500518,53.3949190940165
T05620,Sorbus aucuparia,Barrington Road,-2.34521219866163,53.3902440379967
T05621,Sorbus aucuparia,Barrington Road,-2.34516663130177,53.3901902474999
T08466,Tilia x euchlora,Bemrose Avenue,-2.35348275169113,53.3956405508347
T08467,Tilia x euchlora,Bemrose Avenue,-2.35360303391974,53.3956401947043
T08468,Acer platanoides,Bemrose Avenue,-2.35373859420824,53.3956578571294
T08469,Tilia x euchlora,Bemrose Avenue,-2.35388885920529,53.3956393479496
T08470,Tilia x euchlora,Bemrose Avenue,-2.35402414570199,53.395638946926
T08471,Tilia x euchlora,Bemrose Avenue,-2.35415970615867,53.3956566088728
T08472,Malus tschonoskii,Bemrose Avenue,-2.35427983841191,53.3956381885693
T08473,Malus tschonoskii,Bemrose Avenue,-2.35440027068631,53.3956558951269
T08474,Tilia x euchlora,Bemrose Avenue,-2.35455053538556,53.3956373851149
T08475,Tilia x euchlora,Bemrose Avenue,-2.35467066816129,53.3956190542865
T08476,Tilia x euchlora,Bemrose Avenue,-2.35494133946026,53.3956002759559
T12096,Sorbus spp.,Bickerton Road,-2.36617071315003,53.393211135464
T12097,Prunus Kanzan',Bickerton Road,-2.36621564621823,53.3932020106227
T12098,Prunus Kanzan',Bickerton Road,-2.36561399222846,53.3931858803011
T12099,Malus spp.,Bickerton Road,-2.36596094039206,53.393301648973
T12100,Sorbus aria,Bickerton Road,-2.36581230710452,53.393508896203
T12101,Carpinus betulus,Bickerton Road,-2.36593289148695,53.393544474876
T12102,Carpinus betulus,Bickerton Road,-2.3658585976145,53.3936435599683
T12103,Carpinus betulus,Bickerton Road,-2.36616870699151,53.3929773887009
T12104,Carpinus betulus,Bickerton Road,-2.36616801282555,53.3928965074659
T12105,Carpinus betulus,Bickerton Road,-2.36554501274294,53.3939052343805
T12106,Carpinus betulus,Bickerton Road,-2.36548451919169,53.3938784584415
T12107,Carpinus betulus,Bickerton Road,-2.36548536606382,53.3939773132754
T12108,Carpinus betulus,Bickerton Road,-2.36545582061124,53.3940313259378
T12109,Sorbus aucuparia,Bickerton Road,-2.36539714504797,53.3942023491068
T12110,Sorbus spp.,Bickerton Road,-2.36530733624529,53.3942565461276
T12111,Carpinus betulus,Bickerton Road,-2.36553635459738,53.3946603518361
T12112,Carpinus betulus,Bickerton Road,-2.36521745028135,53.3943017562779
T12113,Carpinus betulus,Bickerton Road,-2.36511240650058,53.3943290386334
T12114,Betula spp.,Bickerton Road,-2.36497735496988,53.3943564126214
T12115,Carpinus betulus,Bickerton Road,-2.36466183904277,53.3943934146302
T12116,Sorbus spp.,Bickerton Road,-2.36485723099387,53.3943748436773
T07033,Carpinus betulus,Booth Road,-2.36119958275075,53.3886954593588
T07034,Fagus sylvatica 'Dawyck',Booth Road,-2.36098898526442,53.3886871092139
T07035,Fagus sylvatica 'Dawyck',Booth Road,-2.36011628913337,53.3886178481497
T07036,Tilia platyphyllos,Booth Road,-2.35940878759803,53.3885390965195
T07037,Coliseum Maple,Booth Road,-2.35910737595364,53.3884501329801
T07038,Carpinus betulus,Booth Road,-2.3588072773464,53.3885319185914
T07039,Fagus sylvatica 'Dawyck',Booth Road,-2.35861115420421,53.3884606114413
T07040,Refer to Memo,Booth Road,-2.35799502040928,53.3884984085673
T07041,vandalised,Booth Road,-2.3580256271459,53.3885702131531
T07042,Acer saccharinum,Booth Road,-2.3577242448449,53.3884992201276
T07043,Fagus sylvatica 'Dawyck',Booth Road,-2.35748439834637,53.3885808218767
T07044,Tilia x euchlora,Booth Road,-2.3562807281874,53.3885035362289
T07045,Fagus sylvatica 'Dawyck',Booth Road,-2.35653562644227,53.3884128150394
T07046,Tilia x euchlora,Booth Road,-2.3561437384636,53.388297153028
T08481,Tilia X europaea,Bowdon Road,-2.35983553391462,53.3820832219149
T08482,Tilia X europaea,Bowdon Road,-2.35988042905628,53.3820561254307
T08483,Acer pseudoplatanus,Bowdon Road,-2.35923706530284,53.3824266220984
T08484,Fagus sylvatica,Bowdon Road,-2.35821858377826,53.3828882017426
T06516,Tilia x euchlora,Bradgate Road,-2.36449520131977,53.3872112089089
T06517,Tilia x euchlora,Bradgate Road,-2.3645563285443,53.3873278539155
T06518,Tilia x euchlora,Bradgate Road,-2.36476707362686,53.3873541714079
T06519,Tilia x euchlora,Bradgate Road,-2.36482850989707,53.387506853393
T06520,Tilia x euchlora,Bradgate Road,-2.36500940695349,53.3875512357537
T06521,Tilia x euchlora,Bradgate Road,-2.36496489361843,53.3876232682116
T14714,Tilia x euchlora,High Street,-2.35053690655457,53.3885654725315
T14715,Fagus sylvatica,High Street,-2.35098881542859,53.3886540153725
T05912,Sorbus aucuparia,Highgate Road,-2.36410409910637,53.3872034151718
T07137,Tilia x euchlora,Linden Avenue,-2.34156061681843,53.392448005432
T07138,Tilia x euchlora,Linden Avenue,-2.34136436053979,53.3923586963261
T07139,Malus tschonoskii,Linden Avenue,-2.34124257725695,53.3921702268352
T07140,Fagus sylvatica 'Riversii',Linden Avenue,-2.3412559989744,53.3919724737115
T07141,Acer saccharum,Linden Avenue,-2.3411345046937,53.3918199514148
T15144,Tilia x euchlora,Lock Road,-2.3548323234363,53.3951511584104
T15145,Aesculus hippocastanum,Lock Road,-2.35484762654425,53.3951870610699
T15146,Tilia x euchlora,Lock Road,-2.35480271441873,53.3952141556296
T15147,Tilia x euchlora,Lock Road,-2.35487785904955,53.3952139323246
T06387,Prunus Kanzan',Manchester Road,-2.34331646771042,53.408804023897
T07154,Tilia x euchlora,Moss Lane,-2.33484297063712,53.3834684898513
T07155,Laburnum anagyroides,Moss Lane,-2.33249500616183,53.3831694023104
T07156,Robinia pseudoacacia,Moss Lane,-2.33165140417521,53.3829469826493
T07157,Tilia x euchlora,Moss Lane,-2.33068153636089,53.3819788022015
T07158,Tilia x euchlora,Moss Lane,-2.33066583991799,53.381888885332
T14802,Sorbus aria,Newby Drive,-2.35143888886368,53.3958354013039
T05963,Sorbus aria,Oakfield Road,-2.34364487902672,53.3898170914062
T05964,Sorbus aria,Oakfield Road,-2.34358440497838,53.3897903043232
T05965,Sorbus intermedia,Oakfield Road,-2.34359931409838,53.3897633003036
T05966,Sorbus intermedia,Oakfield Road,-2.3435839707936,53.3897363833391
T05967,Sorbus aria,Oakfield Road,-2.34355367620401,53.3897004324838
T05968,Sorbus aria,Oakfield Road,-2.34349303698476,53.3896376976733
T05969,Unknown,Oakfield Road,-2.34343232561246,53.389565976
T05970,Sorbus aria,Oakfield Road,-2.3433716350974,53.3895122283137
T05971,Sorbus aria,Oakfield Road,-2.34334134156956,53.3894763672709
T05972,Sorbus intermedia,Oakfield Road,-2.34332590558913,53.3894224894209
T05973,Sorbus intermedia,Oakfield Road,-2.34335554750621,53.3893773791171
T05974,Sorbus intermedia,Oakfield Road,-2.34328019616484,53.3893506346602
T05975,Sorbus aria,Oakfield Road,-2.34329490903903,53.3893146442014
T05976,Sorbus aria,Oakfield Road,-2.34332489254618,53.3892965839112
T05977,Sorbus aria,Oakfield Road,-2.34323463219634,53.3892968434126
T05978,Sorbus aria,Oakfield Road,-2.34327932857942,53.3892427926802
T05979,Sorbus aria,Oakfield Road,-2.34321926870243,53.3892519523787
T05980,Sorbus aria,Oakfield Road,-2.34314393822415,53.3892431818548
T05981,Sorbus aria,Oakfield Road,-2.34317384946901,53.3892161347705
T14815,Acer platanoides,Old Market Place,-2.3491302810301,53.3893966713057
T14816,Sorbus aucuparia 'Fastigiata',Old Market Place,-2.34914572432662,53.3894505483936
T14817,Sorbus aucuparia 'Fastigiata',Old Market Place,-2.34930972092197,53.389279225078504
T14818,Sorbus aucuparia 'Fastigiata',Old Market Place,-2.34927988709189,53.3893152605193
T06891,Tilia x euchlora,Oldfield Road,-2.36202132653936,53.3916146584644
T06892,Tilia x euchlora,Oldfield Road,-2.36218703498994,53.3916501040987
T06893,Tilia x euchlora,Oldfield Road,-2.36220170409855,53.3915961373542
T06894,Tilia x euchlora,Oldfield Road,-2.36236771792733,53.3916675299767
T06895,Prunus 'Umeniko',Oldfield Road,-2.36238218649435,53.3916045767772
T06896,Tilia x euchlora,Oldfield Road,-2.36241185816585,53.3915505644732
T06897,Tilia x euchlora,Oldfield Road,-2.36263808393991,53.3916307609917
T06898,Malus spp.,Oldfield Road,-2.36256325114992,53.3916669364076
T06899,Sorbus aucuparia,Oldfield Road,-2.36254850611121,53.3917119163857
T06900,Sorbus aucuparia,Oldfield Road,-2.36265377426385,53.3917115967097
T06901,Malus spp.,Oldfield Road,-2.36274434515305,53.3917472697568
T06902,Tilia x euchlora,Oldfield Road,-2.36272896025041,53.3917023812884
T06903,Aesculus hippocastanum,Oldfield Road,-2.36552930078803,53.3920713870642
T06904,Aesculus hippocastanum,Oldfield Road,-2.36537905270074,53.3920898210057
T06905,Aesculus hippocastanum,Oldfield Road,-2.36536477300615,53.392188812027
