area_code,area_name,geography,period,indicator,measure,unit,value
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,2 people in household,Count,Households,1397
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,3 people in household,Count,Households,570
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,4 people in household,Count,Households,613
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,5 people in household,Count,Households,173
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,6 people in household,Count,Households,37
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,7 people in household,Count,Households,11
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,8 or more people in household,Count,Households,4
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,0 people in household,Count,Households,0
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,1 person in household,Count,Households,687
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,2 people in household,Count,Households,999
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,3 people in household,Count,Households,573
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,4 people in household,Count,Households,634
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,5 people in household,Count,Households,179
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,6 people in household,Count,Households,35
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,7 people in household,Count,Households,14
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,8 or more people in household,Count,Households,1
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,0 people in household,Count,Households,0
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,1 person in household,Count,Households,978
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,2 people in household,Count,Households,1141
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,3 people in household,Count,Households,475
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,4 people in household,Count,Households,449
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,5 people in household,Count,Households,158
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,6 people in household,Count,Households,46
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,7 people in household,Count,Households,8
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,8 or more people in household,Count,Households,4
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,0 people in household,Count,Households,0
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,1 person in household,Count,Households,729
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,2 people in household,Count,Households,942
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,3 people in household,Count,Households,480
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,4 people in household,Count,Households,553
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,5 people in household,Count,Households,243
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,6 people in household,Count,Households,73
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,7 people in household,Count,Households,25
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,8 or more people in household,Count,Households,13
