area_code,area_name,geography,period,indicator,measure,unit,value
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Frequency,Households,535
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Frequency,Households,223
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: No children,Frequency,Households,160
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Frequency,Households,106
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Frequency,Households,18
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: With dependent children,Frequency,Households,211
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: All children non-dependent,Frequency,Households,193
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Single family household: Other single family household: Other family composition,Frequency,Households,32
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Multiple-family household: With dependent children,Frequency,Households,217
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",Frequency,Households,204
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,One person household: Aged 66 years and over,Frequency,Households,515
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,One person household: Other,Frequency,Households,368
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Single family household: All aged 66 years and over,Frequency,Households,465
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: No children,Frequency,Households,379
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Frequency,Households,647
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Frequency,Households,292
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: No children,Frequency,Households,161
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Frequency,Households,155
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Frequency,Households,27
