area_code,area_name,geography,period,indicator,measure,unit,value
E01006141,Trafford 003A,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6060.9
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2657.2
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2970.6
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2096.2
E01006145,Trafford 004D,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3072.7
E01006146,Trafford 004E,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5112.8
E01006147,Trafford 012A,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6675.9
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4798
E01006149,Trafford 012B,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6613.6
E01006150,Trafford 012C,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5747.2
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3725.3
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2910.2
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5134.8
E01006154,Trafford 012D,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4251.6
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7098.2
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4724.8
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,572.2
