area_code,area_name,geography,period,indicator,measure,unit,value
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,121
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,102
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,529
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,555
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,616
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,552
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,509
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,632
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,619
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,629
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,654
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,530
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 50 to 54 years,Count,Persons,612
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 55 to 59 years,Count,Persons,594
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 60 to 64 years,Count,Persons,468
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 65 to 69 years,Count,Persons,340
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 70 to 74 years,Count,Persons,271
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 75 to 79 years,Count,Persons,188
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,158
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,218
