area_code,area_name,geography,period,indicator,measure,unit,sex,age_group,value
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,8419
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,6078
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,4498
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,194179
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,16607
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,15012
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,12730
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,12528
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,18169
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,17477
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,14427
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,11903
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,11816
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,9486
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,9489
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,9528
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,9693
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,9506
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,6755
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,5097
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,2746
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,1210
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,404861
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,32596
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,29593
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,24750
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,25079
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,37894
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,36877
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,29610
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,23696
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 to 44 years,23242
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 to 49 years,18949
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,19083
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,19003
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,20089
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,20256
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,16096
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,13516
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,8824
E08000003,Manchester,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,5708
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,201252
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,12136
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,12331
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,13514
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,15074
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,22735
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,16703
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,15949
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,14317
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,12012
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,9873
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,9837
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,8124
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,7999
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,7234
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,7238
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,6724
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,4740
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,4712
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,191564
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,12556
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,13217
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,13935
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,14492
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,22147
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,16707
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,15390
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,13986
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,11819
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,10479
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,10139
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,7788
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,7551
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,6828
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,5669
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,4681
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,2574
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,1606
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,392816
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,24692
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,25548
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,27449
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,29566
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,44882
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,33410
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,31339
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,28303
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 to 44 years,23831
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 to 49 years,20352
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,19976
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,15912
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,15550
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,14062
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,12907
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,11405
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,7314
E08000003,Manchester,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,6318
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,250504
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,17798
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,14170
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,12952
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,19270
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,33425
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,27790
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,21472
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,16217
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,15642
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,14471
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,11708
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,9483
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,8848
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,6935
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,6289
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,5339
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,4329
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,4366
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,252623
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,18615
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,14447
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,13833
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,19032
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,33573
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,28805
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,23532
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,17753
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,16824
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,14166
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,12219
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,10150
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,9388
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,6256
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,5287
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,4039
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,2697
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,2007
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,503127
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,36413
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,28617
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,26785
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,38302
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,66998
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,56595
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,45004
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,33970
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 to 44 years,32466
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 to 49 years,28637
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,23927
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,19633
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,18236
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,13191
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,11576
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,9378
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,7026
E08000003,Manchester,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,6373
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,277800
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,17000
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,17900
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,17700
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,21500
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,31900
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,26500
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,24200
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,21300
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,17900
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,15200
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,14800
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,13300
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,10700
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,8100
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,7000
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,5000
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,3900
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,3900
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,274200
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,17400
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,18700
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,18600
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,20900
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,30000
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,26100
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,23800
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,20700
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,17900
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,15900
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,15600
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,13400
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,10900
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,8300
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,6800
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,4200
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,2800
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,2100
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,552000
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,34400
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,36600
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,36300
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,42400
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,61900
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,52600
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,48000
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,42100
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 to 44 years,35800
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 to 49 years,31100
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,30400
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,26700
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,21600
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,16500
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,13800
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,9200
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,6700
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,5900
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,112499
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,7031
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,7526
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,8826
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,8984
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,7812
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,7370
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,8254
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,6971
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,6197
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,5689
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,5827
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,6564
E08000004,Oldham,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,5896
