area_code,area_name,geography,period,indicator,measure,unit,value
E05000829,Gorse Hill,Electoral ward,2021-03-21,6 people in household,Count,Households,92
E05000829,Gorse Hill,Electoral ward,2021-03-21,7 people in household,Count,Households,27
E05000829,Gorse Hill,Electoral ward,2021-03-21,8 or more people in household,Count,Households,19
E05000830,Hale Barns,Electoral ward,2021-03-21,0 people in household,Count,Households,0
E05000830,Hale Barns,Electoral ward,2021-03-21,1 person in household,Count,Households,957
E05000830,Hale Barns,Electoral ward,2021-03-21,2 people in household,Count,Households,1175
E05000830,Hale Barns,Electoral ward,2021-03-21,3 people in household,Count,Households,587
E05000830,Hale Barns,Electoral ward,2021-03-21,4 people in household,Count,Households,699
E05000830,Hale Barns,Electoral ward,2021-03-21,5 people in household,Count,Households,281
E05000830,Hale Barns,Electoral ward,2021-03-21,6 people in household,Count,Households,79
E05000830,Hale Barns,Electoral ward,2021-03-21,7 people in household,Count,Households,27
E05000830,Hale Barns,Electoral ward,2021-03-21,8 or more people in household,Count,Households,15
E05000831,Hale Central,Electoral ward,2021-03-21,0 people in household,Count,Households,0
E05000831,Hale Central,Electoral ward,2021-03-21,1 person in household,Count,Households,1058
E05000831,Hale Central,Electoral ward,2021-03-21,2 people in household,Count,Households,1365
E05000831,Hale Central,Electoral ward,2021-03-21,3 people in household,Count,Households,727
E05000831,Hale Central,Electoral ward,2021-03-21,4 people in household,Count,Households,757
E05000831,Hale Central,Electoral ward,2021-03-21,5 people in household,Count,Households,211
E05000831,Hale Central,Electoral ward,2021-03-21,6 people in household,Count,Households,45
E05000831,Hale Central,Electoral ward,2021-03-21,7 people in household,Count,Households,15
E05000831,Hale Central,Electoral ward,2021-03-21,8 or more people in household,Count,Households,3
E05000832,Longford,Electoral ward,2021-03-21,0 people in household,Count,Households,0
E05000832,Longford,Electoral ward,2021-03-21,1 person in household,Count,Households,1688
E05000832,Longford,Electoral ward,2021-03-21,2 people in household,Count,Households,1469
E05000832,Longford,Electoral ward,2021-03-21,3 people in household,Count,Households,755
E05000832,Longford,Electoral ward,2021-03-21,4 people in household,Count,Households,660
E05000832,Longford,Electoral ward,2021-03-21,5 people in household,Count,Households,317
E05000832,Longford,Electoral ward,2021-03-21,6 people in household,Count,Households,151
E05000832,Longford,Electoral ward,2021-03-21,7 people in household,Count,Households,59
E05000832,Longford,Electoral ward,2021-03-21,8 or more people in household,Count,Households,50
E05000833,Priory,Electoral ward,2021-03-21,0 people in household,Count,Households,0
E05000833,Priory,Electoral ward,2021-03-21,1 person in household,Count,Households,1779
E05000833,Priory,Electoral ward,2021-03-21,2 people in household,Count,Households,1590
E05000833,Priory,Electoral ward,2021-03-21,3 people in household,Count,Households,740
E05000833,Priory,Electoral ward,2021-03-21,4 people in household,Count,Households,704
E05000833,Priory,Electoral ward,2021-03-21,5 people in household,Count,Households,163
E05000833,Priory,Electoral ward,2021-03-21,6 people in household,Count,Households,39
E05000833,Priory,Electoral ward,2021-03-21,7 people in household,Count,Households,8
E05000833,Priory,Electoral ward,2021-03-21,8 or more people in household,Count,Households,3
E05000835,Sale Moor,Electoral ward,2021-03-21,0 people in household,Count,Households,0
E05000835,Sale Moor,Electoral ward,2021-03-21,1 person in household,Count,Households,1264
E05000835,Sale Moor,Electoral ward,2021-03-21,2 people in household,Count,Households,1343
E05000835,Sale Moor,Electoral ward,2021-03-21,3 people in household,Count,Households,836
E05000835,Sale Moor,Electoral ward,2021-03-21,4 people in household,Count,Households,682
E05000835,Sale Moor,Electoral ward,2021-03-21,5 people in household,Count,Households,198
E05000835,Sale Moor,Electoral ward,2021-03-21,6 people in household,Count,Households,56
E05000835,Sale Moor,Electoral ward,2021-03-21,7 people in household,Count,Households,11
E05000835,Sale Moor,Electoral ward,2021-03-21,8 or more people in household,Count,Households,7
E05000834,St Mary's,Electoral ward,2021-03-21,0 people in household,Count,Households,0
E05000834,St Mary's,Electoral ward,2021-03-21,1 person in household,Count,Households,1390
E05000834,St Mary's,Electoral ward,2021-03-21,2 people in household,Count,Households,1479
E05000834,St Mary's,Electoral ward,2021-03-21,3 people in household,Count,Households,848
E05000834,St Mary's,Electoral ward,2021-03-21,4 people in household,Count,Households,728
E05000834,St Mary's,Electoral ward,2021-03-21,5 people in household,Count,Households,265
E05000834,St Mary's,Electoral ward,2021-03-21,6 people in household,Count,Households,79
E05000834,St Mary's,Electoral ward,2021-03-21,7 people in household,Count,Households,15
E05000834,St Mary's,Electoral ward,2021-03-21,8 or more people in household,Count,Households,8
E05000836,Stretford,Electoral ward,2021-03-21,0 people in household,Count,Households,0
E05000836,Stretford,Electoral ward,2021-03-21,1 person in household,Count,Households,1480
E05000836,Stretford,Electoral ward,2021-03-21,2 people in household,Count,Households,1360
E05000836,Stretford,Electoral ward,2021-03-21,3 people in household,Count,Households,747
E05000836,Stretford,Electoral ward,2021-03-21,4 people in household,Count,Households,643
E05000836,Stretford,Electoral ward,2021-03-21,5 people in household,Count,Households,277
E05000836,Stretford,Electoral ward,2021-03-21,6 people in household,Count,Households,120
E05000836,Stretford,Electoral ward,2021-03-21,7 people in household,Count,Households,25
E05000836,Stretford,Electoral ward,2021-03-21,8 or more people in household,Count,Households,17
E05000837,Timperley,Electoral ward,2021-03-21,0 people in household,Count,Households,0
E05000837,Timperley,Electoral ward,2021-03-21,1 person in household,Count,Households,950
E05000837,Timperley,Electoral ward,2021-03-21,2 people in household,Count,Households,1461
E05000837,Timperley,Electoral ward,2021-03-21,3 people in household,Count,Households,796
E05000837,Timperley,Electoral ward,2021-03-21,4 people in household,Count,Households,919
E05000837,Timperley,Electoral ward,2021-03-21,5 people in household,Count,Households,211
E05000837,Timperley,Electoral ward,2021-03-21,6 people in household,Count,Households,38
E05000837,Timperley,Electoral ward,2021-03-21,7 people in household,Count,Households,5
E05000837,Timperley,Electoral ward,2021-03-21,8 or more people in household,Count,Households,2
E05000838,Urmston,Electoral ward,2021-03-21,0 people in household,Count,Households,0
E05000838,Urmston,Electoral ward,2021-03-21,1 person in household,Count,Households,1662
E05000838,Urmston,Electoral ward,2021-03-21,2 people in household,Count,Households,1600
E05000838,Urmston,Electoral ward,2021-03-21,3 people in household,Count,Households,736
E05000838,Urmston,Electoral ward,2021-03-21,4 people in household,Count,Households,680
E05000838,Urmston,Electoral ward,2021-03-21,5 people in household,Count,Households,172
E05000838,Urmston,Electoral ward,2021-03-21,6 people in household,Count,Households,45
E05000838,Urmston,Electoral ward,2021-03-21,7 people in household,Count,Households,12
E05000838,Urmston,Electoral ward,2021-03-21,8 or more people in household,Count,Households,3
E05000839,Village,Electoral ward,2021-03-21,0 people in household,Count,Households,0
E05000839,Village,Electoral ward,2021-03-21,1 person in household,Count,Households,1324
E05000839,Village,Electoral ward,2021-03-21,2 people in household,Count,Households,1313
E05000839,Village,Electoral ward,2021-03-21,3 people in household,Count,Households,678
E05000839,Village,Electoral ward,2021-03-21,4 people in household,Count,Households,689
E05000839,Village,Electoral ward,2021-03-21,5 people in household,Count,Households,225
E05000839,Village,Electoral ward,2021-03-21,6 people in household,Count,Households,67
E05000839,Village,Electoral ward,2021-03-21,7 people in household,Count,Households,22
E05000839,Village,Electoral ward,2021-03-21,8 or more people in household,Count,Households,7
