area_code,area_name,geography,period,indicator,measure,unit,value
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,750
E01006118,Trafford 002C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,712
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1639
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,838
E01006119,Trafford 002D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,801
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1448
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,758
E01006121,Trafford 002E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,690
E01006141,Trafford 003A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1791
E01006141,Trafford 003A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,915
E01006141,Trafford 003A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,876
E01006186,Trafford 003B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,2160
E01006186,Trafford 003B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,1096
E01006186,Trafford 003B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,1064
E01006187,Trafford 003C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,2599
E01006187,Trafford 003C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,1314
E01006187,Trafford 003C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,1285
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,2328
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,1147
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,1181
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1619
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,834
E01006113,Trafford 004A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,785
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1693
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,879
E01006114,Trafford 004B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,814
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1518
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,777
E01006115,Trafford 004C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,741
E01006145,Trafford 004D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,2051
E01006145,Trafford 004D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,1060
E01006145,Trafford 004D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,991
E01006146,Trafford 004E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1793
E01006146,Trafford 004E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,880
E01006146,Trafford 004E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,913
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1785
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,894
E01006122,Trafford 005A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,891
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1671
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,855
E01006123,Trafford 005B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,816
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1479
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,765
E01006124,Trafford 005C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,714
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1929
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,1023
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,906
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1529
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,763
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,766
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1749
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,890
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,859
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1701
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,852
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,849
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1875
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,1009
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,866
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1606
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,835
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,771
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1724
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,845
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,879
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1511
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,783
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,728
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1838
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,989
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,849
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1545
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,819
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,726
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1760
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,891
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,869
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1539
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,769
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,770
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1674
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,891
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,783
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1749
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,923
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,826
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1802
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,916
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,886
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1699
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,863
E01006184,Trafford 008D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,836
E01006198,Trafford 009A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1463
E01006198,Trafford 009A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,762
E01006198,Trafford 009A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,701
E01006199,Trafford 009B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1535
E01006199,Trafford 009B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,838
E01006199,Trafford 009B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,697
E01006200,Trafford 009C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1481
E01006200,Trafford 009C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,791
E01006200,Trafford 009C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,690
E01006201,Trafford 009D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1467
E01006201,Trafford 009D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,717
E01006201,Trafford 009D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,750
E01006202,Trafford 009E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1299
E01006202,Trafford 009E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,650
E01006202,Trafford 009E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,649
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1430
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,732
E01006120,Trafford 010A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,698
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1384
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,729
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,655
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1416
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,743
E01006133,Trafford 010C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,673
E01006197,Trafford 010D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1478
E01006197,Trafford 010D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,792
E01006197,Trafford 010D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,686
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1332
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,672
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,660
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1716
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,882
E01006142,Trafford 011A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,834
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1668
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,832
E01006143,Trafford 011B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,836
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1386
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,741
E01006144,Trafford 011C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,645
E01006180,Trafford 011D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1840
E01006180,Trafford 011D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,946
E01006180,Trafford 011D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,894
E01006181,Trafford 011E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1745
E01006181,Trafford 011E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,871
E01006181,Trafford 011E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,874
E01006147,Trafford 012A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1443
E01006147,Trafford 012A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,726
E01006147,Trafford 012A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,717
E01006149,Trafford 012B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1578
E01006149,Trafford 012B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,834
E01006149,Trafford 012B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,744
E01006150,Trafford 012C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1919
E01006150,Trafford 012C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,974
E01006150,Trafford 012C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,945
E01006154,Trafford 012D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1603
E01006154,Trafford 012D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,791
E01006154,Trafford 012D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,812
E01006165,Trafford 012E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,2007
E01006165,Trafford 012E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,1036
E01006165,Trafford 012E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,971
E01006166,Trafford 013A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1640
E01006166,Trafford 013A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,873
E01006166,Trafford 013A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,767
E01006169,Trafford 013B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1647
E01006169,Trafford 013B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,851
E01006169,Trafford 013B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,796
E01006170,Trafford 013C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1602
E01006170,Trafford 013C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,832
E01006170,Trafford 013C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,770
E01006171,Trafford 013D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1755
E01006171,Trafford 013D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,898
E01006171,Trafford 013D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,857
E01006098,Trafford 014A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1337
E01006098,Trafford 014A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,689
E01006098,Trafford 014A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,648
E01006099,Trafford 014B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1324
E01006099,Trafford 014B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,685
E01006099,Trafford 014B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,639
E01006164,Trafford 014C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1762
E01006164,Trafford 014C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,890
E01006164,Trafford 014C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,872
E01006174,Trafford 014D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1788
E01006174,Trafford 014D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,896
E01006174,Trafford 014D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,892
E01006178,Trafford 014E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1813
E01006178,Trafford 014E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,916
E01006178,Trafford 014E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,897
E01006097,Trafford 015A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1783
E01006097,Trafford 015A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,888
E01006097,Trafford 015A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,895
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,2140
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,1062
E01006160,Trafford 015B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,1078
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,2158
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,1071
E01006161,Trafford 015C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,1087
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1622
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,809
E01006162,Trafford 015D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,813
E01006163,Trafford 015E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1832
E01006163,Trafford 015E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,945
E01006163,Trafford 015E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,887
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1698
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,857
E01006148,Trafford 016A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,841
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1583
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,812
E01006151,Trafford 016B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,771
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1639
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,841
E01006152,Trafford 016C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,798
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1600
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,833
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,767
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1540
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,790
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,750
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1687
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,882
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,805
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1767
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,935
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,832
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1474
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,789
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,685
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1594
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,843
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,751
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1667
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,881
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,786
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1404
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,751
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,653
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1550
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,781
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,769
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1776
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,967
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,809
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1734
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,905
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,829
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1653
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,857
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,796
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,2970
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,1528
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,1442
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1331
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,717
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,614
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1658
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,837
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,821
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1579
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,819
E01006167,Trafford 019D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,760
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1812
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,977
E01006168,Trafford 019E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,835
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,2300
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,1156
E01006090,Trafford 020A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,1144
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1603
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,795
E01006094,Trafford 020B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,808
E01006096,Trafford 020C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1610
E01006096,Trafford 020C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,811
E01006096,Trafford 020C,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,799
E01006100,Trafford 020D,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1488
E01006100,Trafford 020D,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,747
E01006100,Trafford 020D,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,741
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1694
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,838
E01006103,Trafford 020E,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,856
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1495
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,727
E01006101,Trafford 021A,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,768
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1687
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,862
E01006190,Trafford 021B,Lower-layer Super Output Area,2021-03-21,Male,Count,Persons,825
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,All persons,Count,Persons,1795
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,Female,Count,Persons,894
