area_code,area_name,geography,period,indicator,measure,unit,age,sex,value
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 36 years,All persons,14
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 36 years,Female,9
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 36 years,Male,5
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 37 years,All persons,20
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 37 years,Female,7
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 37 years,Male,13
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 38 years,All persons,16
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 38 years,Female,5
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 38 years,Male,11
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 39 years,All persons,27
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 39 years,Female,10
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 39 years,Male,17
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 40 years,All persons,12
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 40 years,Female,5
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 40 years,Male,7
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 41 years,All persons,16
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 41 years,Female,5
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 41 years,Male,11
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 42 years,All persons,26
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 42 years,Female,11
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 42 years,Male,15
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 43 years,All persons,19
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 43 years,Female,9
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 43 years,Male,10
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 44 years,All persons,18
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 44 years,Female,5
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 44 years,Male,13
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 45 years,All persons,18
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 45 years,Female,6
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 45 years,Male,12
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 46 years,All persons,14
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 46 years,Female,5
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 46 years,Male,9
