area_code,area_name,geography,period,indicator,measure,unit,age,sex,value
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 45 years,Male,1131
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 46 years,All persons,2483
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 46 years,Female,1252
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 46 years,Male,1231
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 47 years,All persons,2389
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 47 years,Female,1199
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 47 years,Male,1190
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 48 years,All persons,2648
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 48 years,Female,1318
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 48 years,Male,1330
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 49 years,All persons,2665
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 49 years,Female,1352
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 49 years,Male,1313
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 50 years,All persons,2660
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 50 years,Female,1365
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 50 years,Male,1295
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 51 years,All persons,2633
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 51 years,Female,1381
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 51 years,Male,1252
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 52 years,All persons,2699
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 52 years,Female,1358
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 52 years,Male,1341
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 53 years,All persons,2678
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 53 years,Female,1357
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 53 years,Male,1321
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 54 years,All persons,2774
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 54 years,Female,1412
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 54 years,Male,1362
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 55 years,All persons,2731
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 55 years,Female,1369
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 55 years,Male,1362
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 56 years,All persons,2786
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 56 years,Female,1401
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 56 years,Male,1385
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 57 years,All persons,2732
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 57 years,Female,1372
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 57 years,Male,1360
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 58 years,All persons,2671
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 58 years,Female,1325
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 58 years,Male,1346
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 59 years,All persons,2540
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 59 years,Female,1308
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 59 years,Male,1232
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 60 years,All persons,2429
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 60 years,Female,1251
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 60 years,Male,1178
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 61 years,All persons,2401
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 61 years,Female,1185
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 61 years,Male,1216
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 62 years,All persons,2231
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 62 years,Female,1124
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 62 years,Male,1107
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 63 years,All persons,2175
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 63 years,Female,1057
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 63 years,Male,1118
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 64 years,All persons,2051
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 64 years,Female,1010
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 64 years,Male,1041
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 65 years,All persons,1898
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 65 years,Female,975
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 65 years,Male,923
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 66 years,All persons,1834
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 66 years,Female,945
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 66 years,Male,889
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 67 years,All persons,1970
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 67 years,Female,1027
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 67 years,Male,943
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 68 years,All persons,1914
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 68 years,Female,995
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 68 years,Male,919
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 69 years,All persons,1812
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 69 years,Female,952
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 69 years,Male,860
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 70 years,All persons,1821
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 70 years,Female,909
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 70 years,Male,912
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 71 years,All persons,1887
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 71 years,Female,957
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 71 years,Male,930
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 72 years,All persons,2012
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 72 years,Female,1084
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 72 years,Male,928
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 73 years,All persons,2146
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 73 years,Female,1116
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 73 years,Male,1030
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 74 years,All persons,2107
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 74 years,Female,1131
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 74 years,Male,976
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 75 years,All persons,1506
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 75 years,Female,787
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 75 years,Male,719
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 76 years,All persons,1612
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 76 years,Female,878
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 76 years,Male,734
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 77 years,All persons,1512
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 77 years,Female,841
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 77 years,Male,671
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 78 years,All persons,1280
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 78 years,Female,687
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 78 years,Male,593
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 79 years,All persons,1101
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 79 years,Female,615
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 79 years,Male,486
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 80 years,All persons,1063
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 80 years,Female,602
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 80 years,Male,461
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 81 years,All persons,1099
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 81 years,Female,592
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 81 years,Male,507
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 82 years,All persons,957
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 82 years,Female,539
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 82 years,Male,418
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 83 years,All persons,914
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 83 years,Female,520
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 83 years,Male,394
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 84 years,All persons,781
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 84 years,Female,458
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 84 years,Male,323
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 85 years,All persons,777
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 85 years,Female,474
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 85 years,Male,303
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 86 years,All persons,615
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 86 years,Female,373
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 86 years,Male,242
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 87 years,All persons,544
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 87 years,Female,345
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 87 years,Male,199
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 88 years,All persons,468
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 88 years,Female,297
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 88 years,Male,171
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 89 years,All persons,377
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 89 years,Female,248
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 89 years,Male,129
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 90 years and over,All persons,1445
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 90 years and over,Female,1006
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 90 years and over,Male,439
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged under 1 year,All persons,6581
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged under 1 year,Female,3375
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged under 1 year,Male,3206
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 1 year,All persons,7057
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 1 year,Female,3414
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 1 year,Male,3643
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 2 years,All persons,6819
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 2 years,Female,3415
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 2 years,Male,3404
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 3 years,All persons,6782
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 3 years,Female,3409
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 3 years,Male,3373
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 4 years,All persons,7139
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 4 years,Female,3502
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 4 years,Male,3637
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 5 years,All persons,7133
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 5 years,Female,3484
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 5 years,Male,3649
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 6 years,All persons,7241
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 6 years,Female,3556
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 6 years,Male,3685
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 7 years,All persons,7311
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 7 years,Female,3597
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 7 years,Male,3714
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 8 years,All persons,7405
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 8 years,Female,3564
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 8 years,Male,3841
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 9 years,All persons,7472
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 9 years,Female,3693
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 9 years,Male,3779
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 10 years,All persons,7429
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 10 years,Female,3621
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 10 years,Male,3808
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 11 years,All persons,7358
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 11 years,Female,3557
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 11 years,Male,3801
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 12 years,All persons,7269
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 12 years,Female,3499
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 12 years,Male,3770
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 13 years,All persons,7260
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 13 years,Female,3589
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 13 years,Male,3671
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 14 years,All persons,7027
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 14 years,Female,3472
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 14 years,Male,3555
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 15 years,All persons,6696
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 15 years,Female,3320
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 15 years,Male,3376
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 16 years,All persons,6645
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 16 years,Female,3227
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 16 years,Male,3418
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 17 years,All persons,6328
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 17 years,Female,3179
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 17 years,Male,3149
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 18 years,All persons,9288
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 18 years,Female,4737
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 18 years,Male,4551
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 19 years,All persons,13461
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 19 years,Female,7035
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 19 years,Male,6426
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 20 years,All persons,13838
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 20 years,Female,7177
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 20 years,Male,6661
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 21 years,All persons,13053
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 21 years,Female,6811
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 21 years,Male,6242
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 22 years,All persons,12143
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 22 years,Female,6261
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 22 years,Male,5882
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 23 years,All persons,11565
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 23 years,Female,5910
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 23 years,Male,5655
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 24 years,All persons,11294
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 24 years,Female,5760
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 24 years,Male,5534
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 25 years,All persons,10737
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 25 years,Female,5359
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 25 years,Male,5378
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 26 years,All persons,10673
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 26 years,Female,5305
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 26 years,Male,5368
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 27 years,All persons,10587
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 27 years,Female,5349
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 27 years,Male,5238
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 28 years,All persons,10358
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 28 years,Female,5339
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 28 years,Male,5019
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 29 years,All persons,10228
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 29 years,Female,5127
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 29 years,Male,5101
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 30 years,All persons,10278
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 30 years,Female,5039
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 30 years,Male,5239
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 31 years,All persons,9810
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 31 years,Female,4959
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 31 years,Male,4851
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 32 years,All persons,9493
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 32 years,Female,4882
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 32 years,Male,4611
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 33 years,All persons,9539
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 33 years,Female,4680
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 33 years,Male,4859
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 34 years,All persons,8879
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 34 years,Female,4596
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 34 years,Male,4283
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 35 years,All persons,9014
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 35 years,Female,4565
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 35 years,Male,4449
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 36 years,All persons,8707
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 36 years,Female,4371
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 36 years,Male,4336
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 37 years,All persons,8187
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 37 years,Female,4191
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 37 years,Male,3996
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 38 years,All persons,8209
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 38 years,Female,4166
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 38 years,Male,4043
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 39 years,All persons,7932
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 39 years,Female,4008
