area_code,area_name,geography,period,indicator,measure,unit,sex,age_group,value
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 51 years,1252
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 52 years,1341
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 53 years,1321
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 54 years,1362
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 years,1362
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 56 years,1385
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 57 years,1360
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 58 years,1346
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 59 years,1232
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 years,1178
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 61 years,1216
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 62 years,1107
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 63 years,1118
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 64 years,1041
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 years,923
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 66 years,889
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 67 years,943
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 68 years,919
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 69 years,860
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 years,912
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 71 years,930
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 72 years,928
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 73 years,1030
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 74 years,976
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 years,719
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 76 years,734
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 77 years,671
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 78 years,593
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 79 years,486
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 years,461
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 81 years,507
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 82 years,418
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 83 years,394
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 84 years,323
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years,303
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 86 years,242
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 87 years,199
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 88 years,171
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 89 years,129
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 90 years and over,439
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged under 1 year,2125
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 1 year,2180
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 2 years,2334
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 3 years,2201
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years,2319
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 years,2447
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 6 years,2426
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 7 years,2437
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 8 years,2586
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 9 years,2593
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 years,2639
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 11 years,2560
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 12 years,2616
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 13 years,2576
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 14 years,2460
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 years,2478
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 16 years,2510
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 17 years,2391
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 18 years,2099
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 19 years,1754
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 years,1648
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 21 years,1776
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 22 years,1982
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 23 years,2031
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 24 years,2108
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 years,2062
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 26 years,2179
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 27 years,2283
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 28 years,2479
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 29 years,2531
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 years,2681
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 31 years,2653
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 32 years,2681
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 33 years,2722
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 34 years,2740
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 years,2697
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 36 years,2683
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 37 years,2634
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 38 years,2597
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 39 years,2749
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 years,2568
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 41 years,2517
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 42 years,2492
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 43 years,2235
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 44 years,2263
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 years,2302
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 46 years,2483
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 47 years,2389
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 48 years,2648
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 49 years,2665
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 years,2660
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 51 years,2633
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 52 years,2699
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 53 years,2678
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 54 years,2774
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 years,2731
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 56 years,2786
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 57 years,2732
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 58 years,2674
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 59 years,2539
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 years,2429
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 61 years,2401
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 62 years,2231
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 63 years,2177
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 64 years,2051
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 years,1901
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 66 years,1834
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 67 years,1970
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 68 years,1914
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 69 years,1810
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 years,1820
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 71 years,1887
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 72 years,2012
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 73 years,2143
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 74 years,2107
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 years,1506
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 76 years,1612
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 77 years,1512
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 78 years,1281
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 79 years,1101
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 years,1063
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 81 years,1099
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 82 years,957
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 83 years,914
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 84 years,781
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years,777
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 86 years,615
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 87 years,544
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 88 years,469
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 89 years,377
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 90 years and over,1441
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged under 1 year,3375
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 1 year,3414
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 2 years,3415
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 3 years,3409
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years,3502
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 years,3484
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 6 years,3556
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 7 years,3597
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 8 years,3564
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 9 years,3693
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 years,3621
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 11 years,3557
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 12 years,3499
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 13 years,3589
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 14 years,3472
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 years,3320
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 16 years,3227
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 17 years,3179
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 18 years,4737
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 19 years,7035
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 years,7177
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 21 years,6811
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 22 years,6261
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 23 years,5910
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 24 years,5760
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 years,5359
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 26 years,5305
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 27 years,5349
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 28 years,5339
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 29 years,5127
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 years,5039
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 31 years,4959
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 32 years,4882
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 33 years,4680
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 34 years,4596
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 years,4565
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 36 years,4371
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 37 years,4191
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 38 years,4166
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 39 years,4008
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 years,3980
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 41 years,3784
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 42 years,3696
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 43 years,3264
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 44 years,3195
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 years,3065
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 46 years,3081
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 47 years,3012
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 48 years,3011
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 49 years,2994
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 years,3050
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 51 years,2927
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 52 years,3039
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 53 years,2854
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 54 years,2916
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 years,2814
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 56 years,2825
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 57 years,2628
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 58 years,2535
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 59 years,2470
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 years,2325
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 61 years,2330
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 62 years,2010
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 63 years,2044
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 64 years,2034
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 years,1827
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 66 years,1676
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 67 years,1567
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 68 years,1567
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 69 years,1500
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 years,1473
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 71 years,1436
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 72 years,1318
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 73 years,1409
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 74 years,1347
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 years,1089
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 76 years,1098
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 77 years,1046
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 78 years,932
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 79 years,876
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 years,903
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 81 years,813
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 82 years,742
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 83 years,750
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 84 years,655
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years,627
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 86 years,473
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 87 years,442
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 88 years,432
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 89 years,405
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 90 years and over,1496
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged under 1 year,3206
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 1 year,3643
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 2 years,3404
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 3 years,3373
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years,3637
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 years,3649
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 6 years,3685
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 7 years,3714
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 8 years,3841
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 9 years,3779
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 years,3808
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 11 years,3801
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 12 years,3770
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 13 years,3671
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 14 years,3555
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 years,3376
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 16 years,3418
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 17 years,3149
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 18 years,4551
E08000003,Manchester,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 19 years,6426
