period,area_code,area_name,geography,sex,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
2024-06-30,E00030874,E00030874,OA,Females,209,56,125,28,0,4,1,1,4,4,4,3,4,1,6,7,7,5,1,4,4,5,4,0,1,0,1,2,2,1,0,2,0,2,5,2,0,4,0,3,5,3,4,8,3,4,4,3,1,3,3,3,7,2,2,5,4,2,4,0,4,2,3,2,2,1,1,1,1,3,3,2,1,1,2,1,5,0,1,0,2,0,0,2,0,0,1,1,0,0,0,1,0,0,2
2024-06-30,E00030874,E00030874,OA,Males,205,53,126,26,0,3,2,3,4,1,2,0,3,6,6,3,6,5,5,4,3,8,1,4,3,1,0,0,1,3,3,3,1,1,2,2,1,0,1,1,0,3,2,0,1,2,1,2,7,7,2,4,3,2,5,5,5,4,4,5,7,4,4,2,1,0,2,1,2,3,1,1,0,1,2,2,1,2,1,2,0,0,2,3,0,2,0,0,1,2,0,0,0,0,0
2024-06-30,E00030875,E00030875,OA,Persons,373,91,212,70,3,7,1,3,9,4,4,5,6,6,5,12,5,9,6,6,5,6,3,6,1,2,4,5,3,5,0,1,2,3,4,2,2,11,3,5,2,4,3,2,11,9,5,9,5,7,8,7,6,6,1,5,2,8,5,8,3,1,3,5,0,1,4,3,6,4,5,2,1,0,3,0,4,1,1,9,4,1,5,4,5,6,4,2,2,2,3,1,0,0,1
2024-06-30,E00030875,E00030875,OA,Females,197,48,109,40,0,7,0,1,4,2,3,3,4,3,3,4,3,4,3,4,1,5,2,3,0,2,0,5,2,1,0,1,1,1,3,1,0,8,0,4,0,2,3,2,6,4,3,4,3,4,4,2,3,4,0,1,1,5,3,4,2,1,1,0,0,1,2,0,4,3,2,0,0,0,1,0,2,1,1,4,1,1,4,1,4,4,2,2,2,1,3,1,0,0,0
2024-06-30,E00030875,E00030875,OA,Males,176,43,103,30,3,0,1,2,5,2,1,2,2,3,2,8,2,5,3,2,4,1,1,3,1,0,4,0,1,4,0,0,1,2,1,1,2,3,3,1,2,2,0,0,5,5,2,5,2,3,4,5,3,2,1,4,1,3,2,4,1,0,2,5,0,0,2,3,2,1,3,2,1,0,2,0,2,0,0,5,3,0,1,3,1,2,2,0,0,1,0,0,0,0,1
2024-06-30,E00030876,E00030876,OA,Persons,444,94,271,79,5,2,2,5,8,4,4,5,9,1,6,6,10,10,11,6,8,9,8,3,1,4,2,3,3,4,3,1,2,4,3,7,3,1,3,6,9,6,2,10,10,6,6,3,6,6,3,7,6,7,7,10,6,6,6,7,13,7,2,12,7,7,3,4,9,4,4,3,4,4,12,2,7,2,3,3,9,2,2,2,2,0,1,3,0,1,0,1,1,2,5
2024-06-30,E00030876,E00030876,OA,Females,227,54,138,35,3,1,0,5,4,2,2,3,4,1,3,3,6,5,9,3,4,4,5,1,0,2,0,0,2,1,3,1,1,1,2,7,1,1,3,2,5,2,0,5,6,3,1,2,2,4,2,4,3,4,5,6,2,4,4,3,6,4,1,5,5,2,2,1,4,0,1,1,1,3,8,1,4,2,1,1,4,0,1,0,1,0,1,2,0,0,0,1,1,0,1
2024-06-30,E00030876,E00030876,OA,Males,217,40,133,44,2,1,2,0,4,2,2,2,5,0,3,3,4,5,2,3,4,5,3,2,1,2,2,3,1,3,0,0,1,3,1,0,2,0,0,4,4,4,2,5,4,3,5,1,4,2,1,3,3,3,2,4,4,2,2,4,7,3,1,7,2,5,1,3,5,4,3,2,3,1,4,1,3,0,2,2,5,2,1,2,1,0,0,1,0,1,0,0,0,2,4
2024-06-30,E00030877,E00030877,OA,Persons,370,79,244,47,1,2,3,7,4,4,2,7,4,7,10,7,7,4,5,5,5,6,4,3,4,0,7,2,5,5,5,2,4,0,7,2,5,8,4,3,4,5,4,2,4,8,7,11,6,11,6,10,4,12,5,6,3,1,4,3,9,6,8,5,3,7,1,5,3,3,3,1,2,3,1,2,2,5,3,2,2,3,2,3,0,3,0,0,0,1,0,0,1,1,4
2024-06-30,E00030877,E00030877,OA,Females,178,36,120,22,0,0,1,2,4,3,2,3,2,3,5,5,3,1,2,0,2,2,3,3,2,0,6,0,3,1,2,2,2,0,4,1,0,4,2,1,3,2,1,1,2,5,3,5,1,5,6,3,2,8,1,3,2,0,2,1,6,3,5,2,2,2,1,1,2,2,2,0,2,1,1,0,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2
2024-06-30,E00030877,E00030877,OA,Males,192,43,124,25,1,2,2,5,0,1,0,4,2,4,5,2,4,3,3,5,3,4,1,0,2,0,1,2,2,4,3,0,2,0,3,1,5,4,2,2,1,3,3,1,2,3,4,6,5,6,0,7,2,4,4,3,1,1,2,2,3,3,3,3,1,5,0,4,1,1,1,1,0,2,0,2,1,2,2,1,1,2,1,2,0,2,0,0,0,1,0,0,0,1,2
2024-06-30,E00030878,E00030878,OA,Persons,318,82,196,40,3,3,5,2,2,8,4,7,7,10,9,6,5,3,5,3,3,1,4,0,1,0,2,3,0,4,3,5,3,5,6,3,0,4,6,2,1,8,5,11,4,11,8,4,4,8,2,3,8,7,2,1,5,10,3,5,4,1,4,1,2,2,4,6,7,5,5,2,0,3,2,2,1,1,2,2,5,2,0,0,4,0,2,0,0,0,0,0,1,0,1
2024-06-30,E00030878,E00030878,OA,Females,173,49,100,24,3,2,2,2,2,4,3,3,6,6,4,3,3,2,2,2,2,1,1,0,0,0,0,1,0,2,2,0,2,2,3,1,0,3,5,1,1,3,2,7,1,4,5,3,1,6,1,1,5,0,1,0,4,6,3,2,1,1,3,0,1,1,4,4,3,3,3,0,0,2,1,2,0,1,1,2,3,0,0,0,2,0,2,0,0,0,0,0,1,0,1
2024-06-30,E00030878,E00030878,OA,Males,145,33,96,16,0,1,3,0,0,4,1,4,1,4,5,3,2,1,3,1,1,0,3,0,1,0,2,2,0,2,1,5,1,3,3,2,0,1,1,1,0,5,3,4,3,7,3,1,3,2,1,2,3,7,1,1,1,4,0,3,3,0,1,1,1,1,0,2,4,2,2,2,0,1,1,0,1,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0
2024-06-30,E00030879,E00030879,OA,Persons,444,95,282,67,4,2,7,6,7,8,2,6,5,7,5,6,11,9,7,3,6,5,9,3,2,2,5,2,7,8,4,8,5,2,4,7,8,4,4,5,6,8,10,14,10,12,11,5,9,6,5,5,3,7,4,2,9,11,8,3,3,4,4,5,5,3,3,3,4,3,3,4,5,5,3,3,5,2,4,0,4,4,4,5,3,2,0,3,1,0,1,1,1,1,0
2024-06-30,E00030879,E00030879,OA,Females,219,39,140,40,1,1,5,3,2,4,1,3,1,2,3,1,3,5,3,1,2,4,5,0,1,0,4,0,2,2,3,3,1,1,2,4,5,2,2,1,4,6,3,8,5,8,6,2,4,1,3,5,1,5,1,1,7,5,4,2,1,2,3,3,2,2,0,2,0,1,2,3,2,5,1,2,2,0,4,0,1,2,3,4,3,0,0,0,1,0,1,1,1,1,0
2024-06-30,E00030879,E00030879,OA,Males,225,56,142,27,3,1,2,3,5,4,1,3,4,5,2,5,8,4,4,2,4,1,4,3,1,2,1,2,5,6,1,5,4,1,2,3,3,2,2,4,2,2,7,6,5,4,5,3,5,5,2,0,2,2,3,1,2,6,4,1,2,2,1,2,3,1,3,1,4,2,1,1,3,0,2,1,3,2,0,0,3,2,1,1,0,2,0,3,0,0,0,0,0,0,0
2024-06-30,E00030881,E00030881,OA,Persons,426,97,281,48,4,5,8,5,10,4,6,7,9,2,10,4,3,9,5,6,3,5,7,2,4,3,4,7,2,3,4,7,5,8,13,8,9,16,9,7,10,7,5,11,10,9,7,6,3,6,7,12,6,3,6,2,3,2,3,6,3,3,3,6,6,3,3,2,2,0,4,5,2,2,4,1,5,3,3,1,3,5,0,2,2,4,0,0,0,0,0,0,0,1,1
2024-06-30,E00030881,E00030881,OA,Females,227,45,158,24,2,1,6,3,4,4,3,3,5,0,6,0,1,3,1,3,0,4,4,0,3,3,4,5,1,3,2,2,4,5,7,3,5,7,3,4,7,2,3,7,5,4,5,3,1,5,1,8,5,2,3,1,1,1,1,5,3,3,2,5,4,1,1,0,0,0,2,1,1,0,3,0,2,2,1,1,2,2,0,1,2,3,0,0,0,0,0,0,0,1,0
2024-06-30,E00030881,E00030881,OA,Males,199,52,123,24,2,4,2,2,6,0,3,4,4,2,4,4,2,6,4,3,3,1,3,2,1,0,0,2,1,0,2,5,1,3,6,5,4,9,6,3,3,5,2,4,5,5,2,3,2,1,6,4,1,1,3,1,2,1,2,1,0,0,1,1,2,2,2,2,2,0,2,4,1,2,1,1,3,1,2,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1
2024-06-30,E00030882,E00030882,OA,Persons,351,68,206,77,3,4,1,1,3,3,4,6,8,7,4,3,7,6,3,5,1,4,3,1,1,0,3,5,2,3,3,1,1,2,2,7,3,9,6,5,4,4,7,9,2,6,8,3,8,11,5,4,6,6,7,6,2,4,2,2,5,3,6,5,4,2,3,5,5,5,1,4,5,0,2,6,1,4,1,2,5,4,5,6,4,1,4,1,2,2,1,1,0,4,6
2024-06-30,E00030882,E00030882,OA,Females,168,33,96,39,3,0,1,0,1,2,3,3,4,7,0,0,3,2,2,2,0,2,0,0,0,0,2,2,0,1,2,0,1,0,2,6,1,5,5,2,1,1,2,4,0,6,4,1,4,8,1,3,3,0,3,3,1,1,0,0,1,3,5,0,2,2,2,2,2,3,0,3,1,0,1,3,0,2,1,2,4,2,3,3,2,0,0,1,2,2,1,1,0,2,0
2024-06-30,E00030882,E00030882,OA,Males,183,35,110,38,0,4,0,1,2,1,1,3,4,0,4,3,4,4,1,3,1,2,3,1,1,0,1,3,2,2,1,1,0,2,0,1,2,4,1,3,3,3,5,5,2,0,4,2,4,3,4,1,3,6,4,3,1,3,2,2,4,0,1,5,2,0,1,3,3,2,1,1,4,0,1,3,1,2,0,0,1,2,2,3,2,1,4,0,0,0,0,0,0,2,6
2024-06-30,E00030883,E00030883,OA,Persons,695,216,423,56,6,11,11,8,10,20,13,13,21,12,18,9,21,15,11,17,11,13,11,2,2,4,7,1,3,9,2,1,0,4,7,5,7,5,4,4,15,15,17,16,21,26,14,21,15,17,21,18,9,15,12,8,6,9,6,9,3,3,4,2,4,4,5,2,4,2,3,4,2,3,3,2,3,2,4,1,1,4,1,1,2,3,4,1,3,0,3,0,2,2,0
2024-06-30,E00030883,E00030883,OA,Females,363,109,223,31,2,7,6,4,5,9,7,5,9,7,8,3,11,10,9,7,5,8,9,1,1,2,4,1,3,5,2,0,0,3,3,2,4,1,3,2,8,12,12,6,12,12,9,12,11,8,10,9,3,4,6,4,2,0,3,6,1,1,1,1,2,3,3,1,2,1,3,2,0,2,2,1,3,0,1,0,1,2,0,1,0,1,4,1,2,0,1,0,2,1,0
2024-06-30,E00030883,E00030883,OA,Males,332,107,200,25,4,4,5,4,5,11,6,8,12,5,10,6,10,5,2,10,6,5,2,1,1,2,3,0,0,4,0,1,0,1,4,3,3,4,1,2,7,3,5,10,9,14,5,9,4,9,11,9,6,11,6,4,4,9,3,3,2,2,3,1,2,1,2,1,2,1,0,2,2,1,1,1,0,2,3,1,0,2,1,0,2,2,0,0,1,0,2,0,0,1,0
2024-06-30,E00030884,E00030884,OA,Persons,371,99,242,30,2,2,8,7,7,3,7,5,8,6,8,6,8,6,7,9,7,6,12,5,3,3,1,4,1,7,2,3,5,2,6,5,9,7,3,4,5,3,11,13,10,5,5,4,7,3,2,6,3,6,5,4,1,5,4,2,2,4,7,5,6,7,5,3,4,4,5,2,1,0,5,0,2,0,3,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,2
2024-06-30,E00030884,E00030884,OA,Females,199,51,129,19,1,1,4,4,4,1,2,3,4,4,4,5,7,2,3,2,2,2,4,2,2,0,0,1,0,5,1,2,3,2,3,5,5,4,2,3,1,3,4,8,5,4,3,1,4,2,2,1,2,4,1,1,0,3,3,1,1,3,5,3,3,5,3,3,2,3,2,2,1,0,1,0,2,0,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1
2024-06-30,E00030884,E00030884,OA,Males,172,48,113,11,1,1,4,3,3,2,5,2,4,2,4,1,1,4,4,7,5,4,8,3,1,3,1,3,1,2,1,1,2,0,3,0,4,3,1,1,4,0,7,5,5,1,2,3,3,1,0,5,1,2,4,3,1,2,1,1,1,1,2,2,3,2,2,0,2,1,3,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,E00030885,E00030885,OA,Persons,315,85,205,25,3,5,2,7,4,6,8,7,10,4,4,8,4,5,4,4,11,5,4,2,2,2,1,1,1,1,9,2,4,6,7,3,7,7,3,2,11,5,4,3,6,6,5,6,6,5,5,5,7,3,7,4,2,4,1,4,1,2,3,4,2,6,1,4,3,0,0,3,0,5,3,3,2,3,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-06-30,E00030885,E00030885,OA,Females,164,41,105,18,2,1,0,2,3,5,4,2,2,1,4,4,3,3,3,2,3,2,3,1,1,0,0,1,1,0,6,1,3,4,1,1,3,4,0,2,6,3,3,1,3,3,3,2,3,3,2,4,4,2,3,2,1,2,1,2,1,2,3,3,0,4,0,1,1,0,0,2,0,4,2,2,2,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-06-30,E00030885,E00030885,OA,Males,151,44,100,7,1,4,2,5,1,1,4,5,8,3,0,4,1,2,1,2,8,3,1,1,1,2,1,0,0,1,3,1,1,2,6,2,4,3,3,0,5,2,1,2,3,3,2,4,3,2,3,1,3,1,4,2,1,2,0,2,0,0,0,1,2,2,1,3,2,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-30,E00030886,E00030886,OA,Persons,336,68,189,79,3,2,1,5,3,5,4,7,5,4,7,2,6,2,4,8,4,4,7,2,4,3,2,2,1,2,2,4,4,0,3,0,2,2,3,4,4,3,2,2,7,1,8,11,4,4,1,0,5,3,2,3,4,10,6,7,5,3,5,6,0,5,8,7,8,5,5,4,4,8,2,6,1,3,2,1,5,9,3,2,3,3,0,1,1,3,1,0,4,1,2
2024-06-30,E00030886,E00030886,OA,Females,166,28,95,43,2,1,0,3,0,2,2,1,1,2,4,0,5,0,0,5,2,1,3,1,1,1,1,0,0,1,1,2,1,0,2,0,1,0,0,3,3,2,1,2,1,0,4,6,3,3,1,0,2,3,1,2,3,4,4,4,3,2,2,3,0,4,4,4,3,1,4,3,2,4,2,3,0,1,1,0,4,5,1,0,3,1,0,1,1,1,1,0,4,0,0
2024-06-30,E00030886,E00030886,OA,Males,170,40,94,36,1,1,1,2,3,3,2,6,4,2,3,2,1,2,4,3,2,3,4,1,3,2,1,2,1,1,1,2,3,0,1,0,1,2,3,1,1,1,1,0,6,1,4,5,1,1,0,0,3,0,1,1,1,6,2,3,2,1,3,3,0,1,4,3,5,4,1,1,2,4,0,3,1,2,1,1,1,4,2,2,0,2,0,0,0,2,0,0,0,1,2
2024-06-30,E00030887,E00030887,OA,Persons,195,31,112,52,1,0,2,2,2,2,1,0,2,3,2,5,3,2,1,3,1,2,4,1,0,2,0,1,3,0,2,2,2,3,1,2,1,0,3,0,3,4,3,5,3,1,1,0,3,1,0,4,2,1,4,3,4,3,8,3,2,3,2,1,2,5,3,6,2,4,1,5,4,3,3,2,1,2,3,0,3,4,2,2,2,2,2,1,0,2,0,0,0,1,3
2024-06-30,E00030887,E00030887,OA,Females,107,17,56,34,0,0,2,0,1,2,1,0,2,2,0,1,3,0,1,2,1,1,2,1,0,2,0,0,3,0,1,1,1,2,0,2,1,0,1,0,1,0,2,2,2,1,1,0,2,0,0,2,1,1,1,1,1,1,2,2,1,2,2,0,1,2,0,4,2,2,0,5,1,1,2,1,1,1,1,0,2,3,2,1,2,1,2,1,0,2,0,0,0,1,2
2024-06-30,E00030887,E00030887,OA,Males,88,14,56,18,1,0,0,2,1,0,0,0,0,1,2,4,0,2,0,1,0,1,2,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,2,0,2,4,1,3,1,0,0,0,1,1,0,2,1,0,3,2,3,2,6,1,1,1,0,1,1,3,3,2,0,2,1,0,3,2,1,1,0,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2024-06-30,E00030888,E00030888,OA,Persons,336,78,195,63,3,4,6,7,3,8,6,4,4,7,5,4,3,3,6,5,1,3,3,2,2,2,1,5,1,4,2,4,1,6,2,2,2,3,4,5,2,10,6,6,7,8,4,4,4,5,5,7,7,7,4,3,5,7,5,2,2,3,4,7,2,2,2,5,5,1,2,6,5,1,5,5,2,5,2,2,3,3,6,1,2,2,2,1,0,3,1,0,0,0,3
2024-06-30,E00030888,E00030888,OA,Females,169,36,94,39,1,2,2,4,1,4,2,1,3,3,2,3,2,2,3,1,1,3,1,0,0,1,0,2,0,2,2,3,0,3,1,1,0,3,0,3,1,7,4,4,3,4,3,2,0,1,2,2,5,4,3,2,1,4,1,2,2,1,1,3,1,1,0,2,2,1,1,4,3,1,3,3,2,2,2,1,2,1,5,0,1,1,1,1,0,2,0,0,0,0,2
2024-06-30,E00030888,E00030888,OA,Males,167,42,101,24,2,2,4,3,2,4,4,3,1,4,3,1,1,1,3,4,0,0,2,2,2,1,1,3,1,2,0,1,1,3,1,1,2,0,4,2,1,3,2,2,4,4,1,2,4,4,3,5,2,3,1,1,4,3,4,0,0,2,3,4,1,1,2,3,3,0,1,2,2,0,2,2,0,3,0,1,1,2,1,1,1,1,1,0,0,1,1,0,0,0,1
2024-06-30,E00030889,E00030889,OA,Persons,391,84,224,83,2,1,5,2,5,5,6,2,5,6,3,4,10,16,6,6,6,5,4,3,4,1,5,10,2,3,6,8,6,6,1,3,2,1,5,2,3,1,1,2,5,6,3,7,4,6,7,5,3,10,7,3,10,6,5,5,7,4,6,3,2,6,3,4,7,6,2,10,7,2,5,3,5,1,5,1,7,3,4,4,1,2,2,2,1,2,3,1,0,0,4
2024-06-30,E00030889,E00030889,OA,Females,190,34,115,41,1,0,3,0,2,2,4,1,3,3,1,2,3,3,2,4,2,3,0,1,3,1,3,6,0,2,3,3,3,3,0,0,0,0,5,0,2,0,1,1,4,4,2,4,2,2,4,4,0,6,5,1,4,4,4,2,5,1,3,2,2,3,1,0,4,4,1,5,4,2,1,0,2,1,1,1,5,1,3,1,1,2,0,2,1,1,1,0,0,0,1
2024-06-30,E00030889,E00030889,OA,Males,201,50,109,42,1,1,2,2,3,3,2,1,2,3,2,2,7,13,4,2,4,2,4,2,1,0,2,4,2,1,3,5,3,3,1,3,2,1,0,2,1,1,0,1,1,2,1,3,2,4,3,1,3,4,2,2,6,2,1,3,2,3,3,1,0,3,2,4,3,2,1,5,3,0,4,3,3,0,4,0,2,2,1,3,0,0,2,0,0,1,2,1,0,0,3
2024-06-30,E00030890,E00030890,OA,Persons,388,107,213,68,2,3,2,8,4,5,10,6,10,6,11,9,6,6,12,7,5,4,5,5,3,2,4,2,0,2,1,2,2,6,3,1,2,5,3,6,4,7,9,4,12,6,10,7,2,6,5,4,7,10,3,2,3,9,3,2,2,4,4,3,3,5,3,6,5,6,7,4,7,2,1,2,0,4,6,8,4,2,1,2,2,0,2,1,1,0,0,1,1,2,2
2024-06-30,E00030890,E00030890,OA,Females,202,53,111,38,2,0,1,3,3,3,5,4,7,2,6,6,2,2,7,0,4,2,1,2,2,1,1,1,0,0,0,1,0,3,3,1,2,1,1,3,3,4,4,2,6,5,5,4,2,2,3,1,4,4,2,1,2,5,3,1,0,3,2,2,3,2,1,2,4,3,2,4,3,2,0,1,0,4,2,5,2,1,0,0,1,0,2,1,1,0,0,0,1,1,2
2024-06-30,E00030890,E00030890,OA,Males,186,54,102,30,0,3,1,5,1,2,5,2,3,4,5,3,4,4,5,7,1,2,4,3,1,1,3,1,0,2,1,1,2,3,0,0,0,4,2,3,1,3,5,2,6,1,5,3,0,4,2,3,3,6,1,1,1,4,0,1,2,1,2,1,0,3,2,4,1,3,5,0,4,0,1,1,0,0,4,3,2,1,1,2,1,0,0,0,0,0,0,1,0,1,0
2024-06-30,E00030891,E00030891,OA,Persons,333,58,212,63,1,0,0,3,2,5,3,3,6,4,7,1,4,7,6,6,9,4,6,5,2,0,3,1,4,0,4,4,6,3,5,2,4,1,0,0,4,3,1,3,6,5,4,3,5,9,3,4,6,11,4,0,8,9,11,8,5,6,4,4,4,3,8,4,4,4,1,3,2,0,0,2,0,5,4,2,1,5,6,0,6,1,1,0,5,2,0,3,1,2,7
2024-06-30,E00030891,E00030891,OA,Females,176,30,105,41,0,0,0,1,1,4,1,1,2,4,3,1,4,3,3,2,2,1,1,2,1,0,1,0,3,0,1,1,1,1,1,2,3,1,0,0,2,2,1,2,4,2,1,3,2,1,3,3,5,8,2,0,5,3,7,4,3,2,3,1,3,2,7,0,2,2,1,2,0,0,0,2,0,3,2,0,0,4,2,0,4,1,0,0,5,1,0,3,1,1,7
2024-06-30,E00030891,E00030891,OA,Males,157,28,107,22,1,0,0,2,1,1,2,2,4,0,4,0,0,4,3,4,7,3,5,3,1,0,2,1,1,0,3,3,5,2,4,0,1,0,0,0,2,1,0,1,2,3,3,0,3,8,0,1,1,3,2,0,3,6,4,4,2,4,1,3,1,1,1,4,2,2,0,1,2,0,0,0,0,2,2,2,1,1,4,0,2,0,1,0,0,1,0,0,0,1,0
2024-06-30,E00030892,E00030892,OA,Persons,313,60,205,48,4,2,2,5,1,4,2,5,9,3,2,5,5,3,3,5,7,0,2,2,0,2,0,0,2,4,3,5,7,6,4,5,9,6,4,6,7,6,6,9,5,6,7,5,8,2,7,6,2,5,5,6,4,4,3,7,2,1,3,2,4,6,1,0,2,2,3,4,4,4,1,2,1,2,3,0,2,2,3,1,2,2,0,2,3,2,0,1,1,0,1
2024-06-30,E00030892,E00030892,OA,Females,154,29,95,30,1,2,0,3,0,1,1,1,6,0,1,3,3,1,3,3,5,0,1,0,0,2,0,0,1,4,2,1,5,3,1,2,1,4,2,3,4,4,3,4,1,1,2,5,2,0,5,2,1,1,3,4,1,1,2,2,1,0,1,1,2,4,0,0,1,2,2,4,2,1,0,0,0,2,2,0,2,1,3,0,2,2,0,1,2,1,0,0,0,0,1
2024-06-30,E00030892,E00030892,OA,Males,159,31,110,18,3,0,2,2,1,3,1,4,3,3,1,2,2,2,0,2,2,0,1,2,0,0,0,0,1,0,1,4,2,3,3,3,8,2,2,3,3,2,3,5,4,5,5,0,6,2,2,4,1,4,2,2,3,3,1,5,1,1,2,1,2,2,1,0,1,0,1,0,2,3,1,2,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0
2024-06-30,E00030893,E00030893,OA,Persons,323,69,203,51,2,3,0,0,3,2,6,6,3,6,6,7,9,5,2,9,3,5,4,3,2,2,2,2,4,6,3,2,2,5,5,4,5,5,0,3,5,2,2,2,5,3,10,6,9,7,5,4,1,7,3,7,7,10,6,1,5,3,4,4,4,3,6,4,1,6,2,2,2,6,1,1,4,3,1,4,3,5,2,3,1,1,0,0,0,0,1,0,0,0,3
2024-06-30,E00030893,E00030893,OA,Females,164,34,106,24,1,2,0,0,1,0,3,3,2,2,4,4,3,4,1,4,2,3,0,1,1,1,0,1,2,3,3,1,2,1,2,2,1,2,0,1,5,2,2,1,4,3,5,2,7,3,2,2,1,5,1,1,2,6,3,1,3,1,2,4,3,0,4,2,0,2,0,0,1,3,1,0,3,2,1,2,2,0,2,0,0,1,0,0,0,0,1,0,0,0,3
2024-06-30,E00030893,E00030893,OA,Males,159,35,97,27,1,1,0,0,2,2,3,3,1,4,2,3,6,1,1,5,1,2,4,2,1,1,2,1,2,3,0,1,0,4,3,2,4,3,0,2,0,0,0,1,1,0,5,4,2,4,3,2,0,2,2,6,5,4,3,0,2,2,2,0,1,3,2,2,1,4,2,2,1,3,0,1,1,1,0,2,1,5,0,3,1,0,0,0,0,0,0,0,0,0,0
2024-06-30,E00030894,E00030894,OA,Persons,278,33,167,78,1,2,2,2,2,1,5,3,3,1,1,2,3,2,2,1,5,2,4,1,0,0,1,2,4,3,5,2,2,5,3,8,1,7,0,4,5,4,4,3,3,5,5,6,3,5,3,5,4,4,2,3,3,7,3,2,0,5,3,4,4,4,5,1,3,3,4,1,1,1,1,3,6,3,5,0,1,8,5,3,2,3,1,3,3,1,4,3,3,3,7
2024-06-30,E00030894,E00030894,OA,Females,144,18,80,46,0,0,1,2,2,0,5,2,1,0,0,1,1,1,2,0,3,1,2,0,0,0,0,2,2,2,3,0,1,2,1,5,1,2,0,3,2,2,2,1,1,0,3,3,1,1,2,5,2,1,1,1,2,3,1,1,0,1,1,2,3,2,4,0,2,1,3,0,1,0,1,1,3,3,4,0,0,4,3,2,0,3,1,2,1,1,1,0,3,2,6
2024-06-30,E00030894,E00030894,OA,Males,134,15,87,32,1,2,1,0,0,1,0,1,2,1,1,1,2,1,0,1,2,1,2,1,0,0,1,0,2,1,2,2,1,3,2,3,0,5,0,1,3,2,2,2,2,5,2,3,2,4,1,0,2,3,1,2,1,4,2,1,0,4,2,2,1,2,1,1,1,2,1,1,0,1,0,2,3,0,1,0,1,4,2,1,2,0,0,1,2,0,3,3,0,1,1
2024-06-30,E00030895,E00030895,OA,Persons,358,93,203,62,4,4,4,7,5,6,4,7,9,5,12,8,5,5,3,5,4,3,0,3,0,1,3,1,0,1,4,2,0,5,2,7,2,1,5,5,6,12,6,6,6,5,6,8,11,9,5,13,6,4,1,7,1,2,5,7,8,2,2,0,6,3,0,4,3,1,2,5,0,3,2,0,4,4,4,2,3,3,2,3,2,2,0,3,3,2,2,0,2,0,8
2024-06-30,E00030895,E00030895,OA,Females,200,57,104,39,4,4,1,4,5,3,1,4,5,4,5,5,3,4,3,2,3,2,0,2,0,1,1,0,0,1,3,1,0,3,2,1,2,0,2,3,4,8,3,4,2,4,2,3,7,5,2,4,2,1,1,4,1,2,2,3,3,1,1,0,3,0,0,3,2,1,1,3,0,2,2,0,0,1,3,1,2,2,1,3,1,2,0,2,2,1,2,0,2,0,5
2024-06-30,E00030895,E00030895,OA,Males,158,36,99,23,0,0,3,3,0,3,3,3,4,1,7,3,2,1,0,3,1,1,0,1,0,0,2,1,0,0,1,1,0,2,0,6,0,1,3,2,2,4,3,2,4,1,4,5,4,4,3,9,4,3,0,3,0,0,3,4,5,1,1,0,3,3,0,1,1,0,1,2,0,1,0,0,4,3,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,3
2024-06-30,E00030896,E00030896,OA,Persons,276,57,170,49,0,2,2,2,1,4,4,3,4,3,4,6,9,3,7,3,5,4,1,3,2,1,2,4,5,7,3,3,1,2,1,5,4,2,3,3,3,1,6,3,1,5,4,3,7,3,5,7,3,3,7,7,5,4,4,2,1,2,4,6,0,3,3,4,3,1,4,3,2,0,1,4,3,0,5,1,3,3,3,0,0,1,3,1,2,1,0,1,2,0,5
2024-06-30,E00030896,E00030896,OA,Females,134,22,87,25,0,0,0,2,0,3,3,1,1,0,1,2,4,2,2,1,2,2,0,1,1,0,2,4,5,1,2,1,0,0,1,2,2,2,2,2,1,0,2,2,0,3,3,1,5,1,3,4,1,1,2,3,4,2,2,0,1,1,2,2,0,2,3,3,1,1,1,0,2,0,1,2,1,0,3,1,2,1,0,0,0,1,2,1,2,1,0,0,1,0,2
