area_code,area_name,geography,period,indicator,national_identity,measure,unit,value
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: African: Central and Western African: Nigerian,Frequency,Persons,195
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: African: Central and Western African: Other Central and Western African,Frequency,Persons,305
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: African: South and Eastern African: Kenyan,Frequency,Persons,29
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: African: South and Eastern African: Somali,Frequency,Persons,87
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: African: South and Eastern African: South African,Frequency,Persons,59
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: African: South and Eastern African: Zimbabwean,Frequency,Persons,98
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: African: South and Eastern African: Other South and Eastern African,Frequency,Persons,242
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish,Frequency,Persons,93
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Iranian,Frequency,Persons,317
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Iraqi,Frequency,Persons,83
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Other Middle Eastern,Frequency,Persons,205
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Chinese,Frequency,Persons,150
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Hong Kong Chinese,Frequency,Persons,37
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Japanese,Frequency,Persons,21
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Other Eastern Asian,Frequency,Persons,15
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Afghan,Frequency,Persons,204
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi,Frequency,Persons,48
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Indian,Frequency,Persons,301
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani,Frequency,Persons,1933
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan,Frequency,Persons,26
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,Frequency,Persons,24
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,Frequency,Persons,63
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,Frequency,Persons,23
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean,Frequency,Persons,3
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian,Frequency,Persons,88
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Central Asian,Frequency,Persons,7
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,Frequency,Persons,104
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: North American: Canadian,Frequency,Persons,39
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: North American: US Citizen,Frequency,Persons,145
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: North American: Other North American,Frequency,Persons,1
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: Central American,Frequency,Persons,23
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: South American,Frequency,Persons,87
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: Caribbean: Jamaican,Frequency,Persons,28
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: Caribbean: Other Caribbean,Frequency,Persons,20
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Australasian: Australian,Frequency,Persons,42
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,Frequency,Persons,30
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,Frequency,Persons,0
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Other Oceanian,Frequency,Persons,2
E08000002,Bury,Local authority,2021-03-21,National identity,Other identity only: Other,Frequency,Persons,147
E08000003,Manchester,Local authority,2021-03-21,National identity,UK identity: British only identity,Frequency,Persons,310709
E08000003,Manchester,Local authority,2021-03-21,National identity,UK identity: English only identity,Frequency,Persons,48800
E08000003,Manchester,Local authority,2021-03-21,National identity,UK identity: English and British only identity,Frequency,Persons,56401
E08000003,Manchester,Local authority,2021-03-21,National identity,UK identity:  Welsh only identity,Frequency,Persons,2310
E08000003,Manchester,Local authority,2021-03-21,National identity,UK identity: Welsh and British only identity,Frequency,Persons,891
E08000003,Manchester,Local authority,2021-03-21,National identity,UK identity: Scottish only identity,Frequency,Persons,2401
E08000003,Manchester,Local authority,2021-03-21,National identity,UK identity:  Scottish and British only identity,Frequency,Persons,903
E08000003,Manchester,Local authority,2021-03-21,National identity,UK identity: Northern Irish only identity,Frequency,Persons,1947
E08000003,Manchester,Local authority,2021-03-21,National identity,UK identity: Northern Irish and British only identity,Frequency,Persons,456
E08000003,Manchester,Local authority,2021-03-21,National identity,UK identity: Cornish only identity,Frequency,Persons,46
E08000003,Manchester,Local authority,2021-03-21,National identity,UK identity: Cornish and British only identity,Frequency,Persons,11
E08000003,Manchester,Local authority,2021-03-21,National identity,UK identity: Any other combination of UK identities (UK only),Frequency,Persons,1221
E08000003,Manchester,Local authority,2021-03-21,National identity,UK identity: Other identity and at least one UK identity,Frequency,Persons,14929
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Guernsey Islander,Frequency,Persons,0
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Jersey Islander,Frequency,Persons,2
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Isle of Man (Manx),Frequency,Persons,40
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Channel Islander not otherwise specified,Frequency,Persons,0
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Irish only identity,Frequency,Persons,6175
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Irish and at least one UK identity,Frequency,Persons,990
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: European: EU countries: French,Frequency,Persons,1695
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: European: EU countries: German,Frequency,Persons,1868
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: European: EU countries: Italian,Frequency,Persons,8933
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: European: EU countries: Portuguese,Frequency,Persons,3334
