area_code,area_name,geography,period,indicator,national_identity,measure,unit,value
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,0
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,0
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,23
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,9
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,72
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,35
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,95
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,44
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,881
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,284
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,247
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,6
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,0
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,2
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,2
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,5
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,1
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,5
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,15
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,3
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,46
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,31
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,61
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,34
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1061
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,280
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,250
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,5
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,0
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,6
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,1
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,4
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,6
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,3
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,16
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,2
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,89
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,27
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,105
E01006155,Trafford 006A,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,29
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1111
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,215
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,192
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,0
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,0
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,4
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,1
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,4
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,1
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,4
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,27
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,5
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,98
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,41
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,125
E01006157,Trafford 006B,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,46
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1151
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,247
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,254
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,1
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,0
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,8
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,1
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,2
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,0
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,3
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,25
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,6
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,127
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,49
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,152
E01006159,Trafford 006C,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,55
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,989
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,224
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,190
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,3
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,1
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,5
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,3
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,4
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,1
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,5
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,27
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,3
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,101
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,51
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,128
E01006182,Trafford 006D,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,54
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1179
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,171
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,172
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,4
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,1
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,2
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,4
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,1
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,0
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,4
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,33
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,6
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,119
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,28
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,152
E01006183,Trafford 006E,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,34
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,897
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,283
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,263
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,1
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,3
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,2
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,1
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,1
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,1
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,0
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,14
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,2
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,24
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,19
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,38
E01006125,Trafford 007A,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,21
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1153
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,322
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,290
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,1
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,0
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,4
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,3
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,1
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,2
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,2
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,7
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,1
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,38
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,14
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,45
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,15
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,929
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,275
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,277
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,6
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,1
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,3
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,1
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,0
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,0
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,3
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,12
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,5
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,29
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,7
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,41
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,12
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1032
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,342
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,265
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,5
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,3
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,10
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,3
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,9
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,0
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,5
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,17
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,0
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,49
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,21
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,66
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,21
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,941
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,271
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,251
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,2
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,4
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,6
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,4
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,2
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,1
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,1
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,1
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,9
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,4
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,34
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,8
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,43
E01006132,Trafford 007E,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,12
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1059
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,267
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,216
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,3
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,4
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,6
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,0
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,4
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,0
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,1
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,27
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,0
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,74
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,12
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,101
E01006156,Trafford 008A,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,12
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1067
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,253
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,218
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,4
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,1
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,10
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,2
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,3
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,4
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,4
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,15
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,5
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,128
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,34
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,143
E01006158,Trafford 008B,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,39
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1053
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,262
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,271
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,13
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,1
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,12
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,5
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,6
E01006179,Trafford 008C,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,2
