area_code,area_name,geography,period,indicator,national_identity,measure,unit,value
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: British only identity,Count,Persons,7746
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: English only identity,Count,Persons,544
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: English and British only identity,Count,Persons,773
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,UK identity:  Welsh only identity,Count,Persons,42
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Welsh and British only identity,Count,Persons,13
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Scottish only identity,Count,Persons,39
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,UK identity:  Scottish and British only identity,Count,Persons,14
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Northern Irish only identity,Count,Persons,11
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Northern Irish and British only identity,Count,Persons,11
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Cornish only identity,Count,Persons,3
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Cornish and British only identity,Count,Persons,0
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Any other combination of UK identities (UK only),Count,Persons,19
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Other identity and at least one UK identity,Count,Persons,352
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Guernsey Islander,Count,Persons,0
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Jersey Islander,Count,Persons,0
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Isle of Man (Manx),Count,Persons,2
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Channel Islander not otherwise specified,Count,Persons,0
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Irish only identity,Count,Persons,106
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Irish and at least one UK identity,Count,Persons,20
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: French,Count,Persons,14
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: German,Count,Persons,29
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Italian,Count,Persons,131
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Portuguese,Count,Persons,51
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Spanish (including Canary Islander),Count,Persons,110
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Other member countries in March 2001,Count,Persons,178
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries:  Lithuanian,Count,Persons,17
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries:  Polish,Count,Persons,191
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Romanian,Count,Persons,56
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Other member countries,Count,Persons,71
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: Non-EU countries: Turkish,Count,Persons,11
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: Non-EU countries: Other European,Count,Persons,105
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: North African,Count,Persons,71
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: Central and Western African: Ghanaian,Count,Persons,9
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: Central and Western African: Nigerian,Count,Persons,36
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: Central and Western African: Other Central and Western African,Count,Persons,37
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: Kenyan,Count,Persons,6
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: Somali,Count,Persons,44
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: South African,Count,Persons,10
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: Zimbabwean,Count,Persons,12
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: Other South and Eastern African,Count,Persons,48
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish,Count,Persons,6
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Iranian,Count,Persons,47
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Iraqi,Count,Persons,13
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Other Middle Eastern,Count,Persons,45
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Chinese,Count,Persons,47
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Hong Kong Chinese,Count,Persons,7
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Japanese,Count,Persons,4
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Other Eastern Asian,Count,Persons,13
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Afghan,Count,Persons,48
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi,Count,Persons,7
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Indian,Count,Persons,102
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani,Count,Persons,234
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan,Count,Persons,4
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,Count,Persons,0
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,Count,Persons,8
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,Count,Persons,7
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean,Count,Persons,3
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian,Count,Persons,11
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Central Asian,Count,Persons,0
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,Count,Persons,13
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: North American: Canadian,Count,Persons,6
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: North American: US Citizen,Count,Persons,18
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: North American: Other North American,Count,Persons,2
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: Central American,Count,Persons,3
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: South American,Count,Persons,23
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: Caribbean: Jamaican,Count,Persons,66
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: Caribbean: Other Caribbean,Count,Persons,14
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Australasian: Australian,Count,Persons,11
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,Count,Persons,0
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,Count,Persons,0
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Other Oceanian,Count,Persons,0
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Other,Count,Persons,23
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: British only identity,Count,Persons,4535
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: English only identity,Count,Persons,1349
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: English and British only identity,Count,Persons,1195
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,UK identity:  Welsh only identity,Count,Persons,6
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Welsh and British only identity,Count,Persons,3
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Scottish only identity,Count,Persons,28
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,UK identity:  Scottish and British only identity,Count,Persons,10
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Northern Irish only identity,Count,Persons,21
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Northern Irish and British only identity,Count,Persons,4
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Cornish only identity,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Cornish and British only identity,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Any other combination of UK identities (UK only),Count,Persons,6
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Other identity and at least one UK identity,Count,Persons,96
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Guernsey Islander,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Jersey Islander,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Isle of Man (Manx),Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Channel Islander not otherwise specified,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Irish only identity,Count,Persons,96
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Irish and at least one UK identity,Count,Persons,22
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: French,Count,Persons,11
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: German,Count,Persons,3
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Italian,Count,Persons,4
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Portuguese,Count,Persons,6
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Spanish (including Canary Islander),Count,Persons,5
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Other member countries in March 2001,Count,Persons,9
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries:  Lithuanian,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries:  Polish,Count,Persons,20
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Romanian,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Other member countries,Count,Persons,7
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: Non-EU countries: Turkish,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: Non-EU countries: Other European,Count,Persons,40
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: North African,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: Central and Western African: Ghanaian,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: Central and Western African: Nigerian,Count,Persons,3
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: Central and Western African: Other Central and Western African,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: Kenyan,Count,Persons,2
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: Somali,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: South African,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: Zimbabwean,Count,Persons,6
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: Other South and Eastern African,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Iranian,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Iraqi,Count,Persons,2
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Other Middle Eastern,Count,Persons,5
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Chinese,Count,Persons,16
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Hong Kong Chinese,Count,Persons,9
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Japanese,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Other Eastern Asian,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Afghan,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Indian,Count,Persons,24
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani,Count,Persons,5
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Central Asian,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,Count,Persons,2
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: North American: Canadian,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: North American: US Citizen,Count,Persons,5
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: North American: Other North American,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: Central American,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: South American,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: Caribbean: Jamaican,Count,Persons,2
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: Caribbean: Other Caribbean,Count,Persons,4
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Australasian: Australian,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,Count,Persons,7
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Other Oceanian,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Other,Count,Persons,2
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: British only identity,Count,Persons,5460
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: English only identity,Count,Persons,955
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: English and British only identity,Count,Persons,913
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,UK identity:  Welsh only identity,Count,Persons,23
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Welsh and British only identity,Count,Persons,13
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Scottish only identity,Count,Persons,48
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,UK identity:  Scottish and British only identity,Count,Persons,17
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Northern Irish only identity,Count,Persons,37
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Northern Irish and British only identity,Count,Persons,9
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Cornish only identity,Count,Persons,1
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Cornish and British only identity,Count,Persons,0
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Any other combination of UK identities (UK only),Count,Persons,17
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,UK identity: Other identity and at least one UK identity,Count,Persons,258
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Guernsey Islander,Count,Persons,0
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Jersey Islander,Count,Persons,0
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Isle of Man (Manx),Count,Persons,2
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Channel Islander not otherwise specified,Count,Persons,0
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Irish only identity,Count,Persons,159
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Irish and at least one UK identity,Count,Persons,24
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: French,Count,Persons,39
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: German,Count,Persons,17
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Italian,Count,Persons,28
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Portuguese,Count,Persons,23
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Spanish (including Canary Islander),Count,Persons,55
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Other member countries in March 2001,Count,Persons,67
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries:  Lithuanian,Count,Persons,9
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries:  Polish,Count,Persons,109
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Romanian,Count,Persons,30
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: EU countries: Other member countries,Count,Persons,41
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: Non-EU countries: Turkish,Count,Persons,8
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: European: Non-EU countries: Other European,Count,Persons,70
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: North African,Count,Persons,38
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: Central and Western African: Ghanaian,Count,Persons,11
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: Central and Western African: Nigerian,Count,Persons,21
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: Central and Western African: Other Central and Western African,Count,Persons,24
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: Kenyan,Count,Persons,3
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: Somali,Count,Persons,3
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: South African,Count,Persons,6
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: Zimbabwean,Count,Persons,1
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: African: South and Eastern African: Other South and Eastern African,Count,Persons,9
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish,Count,Persons,6
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Iranian,Count,Persons,18
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Iraqi,Count,Persons,0
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Other Middle Eastern,Count,Persons,3
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Chinese,Count,Persons,13
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Hong Kong Chinese,Count,Persons,15
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Japanese,Count,Persons,3
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Other Eastern Asian,Count,Persons,1
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Afghan,Count,Persons,3
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi,Count,Persons,3
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Indian,Count,Persons,38
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani,Count,Persons,124
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan,Count,Persons,5
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,Count,Persons,0
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,Count,Persons,1
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,Count,Persons,4
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean,Count,Persons,1
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian,Count,Persons,4
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Central Asian,Count,Persons,0
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,Count,Persons,3
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: North American: Canadian,Count,Persons,8
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: North American: US Citizen,Count,Persons,13
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only: American and Caribbean: North American: Other North American,Count,Persons,2
