period,area_code,area_name,geography,gender,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2018-06-30,E00030790,E00030790,OA,Persons,394,73,234,87,4,1,2,3,1,2,4,6,2,5,7,7,6,8,8,7,10,4,6,2,3,1,6,2,5,4,4,3,2,1,1,2,3,4,1,1,4,5,4,0,4,4,9,3,7,11,10,4,7,4,11,3,11,3,8,6,7,13,4,6,6,4,3,3,5,3,3,6,4,7,3,3,5,5,4,3,4,5,5,5,1,0,7,2,0,1,2,1,0,0,8
2018-06-30,E00030791,E00030791,OA,Females,158,35,70,53,1,4,2,2,3,2,5,2,1,2,1,2,2,4,0,2,0,1,2,0,1,0,0,3,0,0,0,1,1,1,1,1,0,2,0,0,2,3,2,9,2,1,0,1,0,1,2,2,5,0,4,1,1,3,1,2,0,2,1,1,0,1,2,3,4,1,1,1,3,1,1,1,1,3,1,1,1,1,1,2,1,2,3,3,0,3,2,6,2,4,7
2018-06-30,E00030791,E00030791,OA,Males,160,34,83,43,0,2,1,4,2,2,0,2,3,4,1,2,3,1,1,6,1,6,1,2,2,0,1,1,0,0,2,3,2,4,1,0,1,0,1,0,0,1,4,1,1,3,1,2,3,2,2,3,5,1,4,1,2,0,0,2,2,2,0,2,3,3,3,1,1,0,1,0,4,1,1,2,5,4,1,3,3,1,0,1,1,0,1,0,2,2,1,0,1,1,7
2018-06-30,E00030791,E00030791,OA,Persons,318,69,153,96,1,6,3,6,5,4,5,4,4,6,2,4,5,5,1,8,1,7,3,2,3,0,1,4,0,0,2,4,3,5,2,1,1,2,1,0,2,4,6,10,3,4,1,3,3,3,4,5,10,1,8,2,3,3,1,4,2,4,1,3,3,4,5,4,5,1,2,1,7,2,2,3,6,7,2,4,4,2,1,3,2,2,4,3,2,5,3,6,3,5,14
2018-06-30,E00030792,E00030792,OA,Females,111,18,87,6,0,3,2,1,1,0,0,1,1,1,2,2,0,1,2,1,0,0,0,1,1,0,0,0,0,1,1,3,3,5,3,3,6,5,2,2,3,4,3,3,6,2,3,2,0,4,1,2,1,3,2,1,5,1,2,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-30,E00030792,E00030792,OA,Males,118,16,87,15,2,2,2,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,6,0,2,2,2,5,4,5,3,3,3,2,5,3,3,4,1,3,0,1,3,0,1,2,1,2,0,4,0,0,3,1,0,0,1,0,2,1,4,1,3,0,1,2,0,4,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2018-06-30,E00030792,E00030792,OA,Persons,229,34,174,21,2,5,4,5,3,1,1,1,1,2,2,2,0,1,3,1,0,0,0,1,1,0,1,0,2,3,7,3,5,7,5,8,10,10,5,5,6,6,8,6,9,6,4,5,0,5,4,2,2,5,3,3,5,5,2,0,3,3,0,1,1,0,2,1,4,2,3,0,2,2,0,4,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
2018-06-30,E00030793,E00030793,OA,Females,153,31,80,42,1,1,2,4,0,1,2,4,0,1,1,3,4,5,1,1,0,0,1,0,1,1,1,0,1,1,0,1,3,3,3,2,5,1,3,3,1,4,3,4,1,1,0,2,1,2,1,2,2,2,2,2,3,0,4,1,1,1,0,2,2,2,1,2,1,0,1,3,3,2,4,2,0,2,4,1,0,2,3,1,2,0,1,5,0,2,1,0,1,1,1
2018-06-30,E00030793,E00030793,OA,Males,148,36,87,25,3,4,0,6,3,4,0,2,2,1,4,1,2,1,1,2,1,0,0,1,0,0,2,3,0,1,2,0,2,6,2,3,4,4,0,3,3,2,2,1,4,1,2,1,2,1,0,3,1,3,3,2,3,2,4,0,1,1,0,1,0,3,2,2,3,1,0,2,1,1,1,3,2,2,1,2,0,1,1,0,0,3,2,1,0,0,0,0,0,0,1
2018-06-30,E00030793,E00030793,OA,Persons,301,67,167,67,4,5,2,10,3,5,2,6,2,2,5,4,6,6,2,3,1,0,1,1,1,1,3,3,1,2,2,1,5,9,5,5,9,5,3,6,4,6,5,5,5,2,2,3,3,3,1,5,3,5,5,4,6,2,8,1,2,2,0,3,2,5,3,4,4,1,1,5,4,3,5,5,2,4,5,3,0,3,4,1,2,3,3,6,0,2,1,0,1,1,2
2018-06-30,E00030795,E00030795,OA,Females,272,63,193,16,1,6,6,7,4,7,4,5,3,4,4,1,3,2,0,6,0,3,4,1,1,2,4,6,3,6,4,8,6,7,7,10,10,7,5,7,6,7,3,4,6,2,6,4,1,1,6,4,5,3,4,3,2,4,6,3,0,2,2,2,0,0,3,2,1,2,0,3,1,0,1,0,0,0,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2018-06-30,E00030795,E00030795,OA,Males,321,61,244,16,6,1,4,6,1,4,4,4,6,4,8,4,4,0,3,2,1,2,1,1,1,3,3,3,4,10,6,6,9,9,14,9,12,10,14,6,0,5,8,9,7,5,6,6,4,4,5,4,8,4,4,2,2,2,4,4,0,2,5,2,3,3,6,1,5,2,2,1,0,1,0,3,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0
2018-06-30,E00030795,E00030795,OA,Persons,593,124,437,32,7,7,10,13,5,11,8,9,9,8,12,5,7,2,3,8,1,5,5,2,2,5,7,9,7,16,10,14,15,16,21,19,22,17,19,13,6,12,11,13,13,7,12,10,5,5,11,8,13,7,8,5,4,6,10,7,0,4,7,4,3,3,9,3,6,4,2,4,1,1,1,3,0,0,5,2,2,2,0,1,1,0,0,0,1,0,0,0,0,2,0
2018-06-30,E00030796,E00030796,OA,Females,175,41,102,32,3,4,1,3,4,5,0,5,1,4,2,2,1,1,2,3,0,0,1,1,0,0,1,1,0,1,2,2,2,0,1,5,1,4,2,4,2,5,4,2,2,2,4,2,6,4,3,4,1,4,1,2,1,3,2,4,3,2,2,1,1,2,1,3,1,6,1,1,1,1,1,3,2,1,1,1,1,0,0,1,2,0,1,1,0,0,3,1,1,1,1
2018-06-30,E00030796,E00030796,OA,Males,168,45,108,15,0,2,3,4,7,7,1,2,4,1,3,2,2,6,0,1,1,1,0,2,0,0,1,1,0,0,2,3,1,1,2,0,2,2,7,0,3,7,6,0,1,4,5,1,2,5,4,4,3,2,3,3,4,4,1,2,0,3,1,5,2,1,2,0,4,0,1,1,1,1,1,3,2,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
2018-06-30,E00030796,E00030796,OA,Persons,343,86,210,47,3,6,4,7,11,12,1,7,5,5,5,4,3,7,2,4,1,1,1,3,0,0,2,2,0,1,4,5,3,1,3,5,3,6,9,4,5,12,10,2,3,6,9,3,8,9,7,8,4,6,4,5,5,7,3,6,3,5,3,6,3,3,3,3,5,6,2,2,2,2,2,6,4,1,1,1,2,1,2,1,3,0,1,1,0,0,3,1,1,1,1
2018-06-30,E00030797,E00030797,OA,Females,146,32,96,18,2,3,2,5,0,4,4,1,3,3,2,0,1,2,0,0,1,0,1,0,2,0,2,0,0,3,1,2,3,1,6,1,6,4,3,1,3,4,3,3,3,3,2,3,4,2,3,1,2,1,2,2,1,1,2,1,1,0,1,1,6,3,1,0,0,0,1,0,1,1,0,3,0,2,0,1,1,2,1,1,1,0,1,0,0,1,0,0,1,0,0
2018-06-30,E00030797,E00030797,OA,Males,155,39,105,11,6,1,0,3,2,2,2,4,3,3,5,4,2,1,0,1,2,1,1,2,0,0,2,2,0,1,0,0,4,5,3,1,2,4,4,4,3,5,3,2,2,4,4,4,2,4,5,2,1,3,1,3,3,2,1,1,0,0,1,3,1,4,0,3,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
2018-06-30,E00030797,E00030797,OA,Persons,301,71,201,29,8,4,2,8,2,6,6,5,6,6,7,4,3,3,0,1,3,1,2,2,2,0,4,2,0,4,1,2,7,6,9,2,8,8,7,5,6,9,6,5,5,7,6,7,6,6,8,3,3,4,3,5,4,3,3,2,1,0,2,4,7,7,1,3,0,0,1,0,1,1,1,4,1,2,1,2,2,2,1,2,1,1,2,0,0,1,0,0,1,1,1
2018-06-30,E00030798,E00030798,OA,Females,181,34,89,58,4,5,5,0,3,5,1,0,3,2,2,0,1,1,2,0,0,0,0,0,1,0,0,0,2,1,3,1,0,3,3,2,4,2,2,3,3,3,1,1,3,1,1,2,2,5,6,0,1,3,2,2,2,2,6,3,2,4,1,0,1,4,0,0,1,2,0,2,0,2,2,0,2,2,3,2,0,2,1,3,1,4,3,2,3,0,0,5,3,7,7
2018-06-30,E00030798,E00030798,OA,Males,157,22,85,50,0,2,2,0,1,1,2,5,1,0,1,2,2,0,0,3,2,0,2,0,0,0,1,1,2,0,4,0,1,2,2,2,3,2,4,2,4,2,3,3,5,2,0,5,3,3,1,4,0,2,2,0,1,1,2,2,2,1,1,1,2,0,1,2,0,3,1,1,1,1,0,0,0,2,0,3,0,4,1,0,1,1,1,1,1,5,1,6,4,0,12
2018-06-30,E00030798,E00030798,OA,Persons,338,56,174,108,4,7,7,0,4,6,3,5,4,2,3,2,3,1,2,3,2,0,2,0,1,0,1,1,4,1,7,1,1,5,5,4,7,4,6,5,7,5,4,4,8,3,1,7,5,8,7,4,1,5,4,2,3,3,8,5,4,5,2,1,3,4,1,2,1,5,1,3,1,3,2,0,2,4,3,5,0,6,2,3,2,5,4,3,4,5,1,11,7,7,19
2018-06-30,E00030799,E00030799,OA,Females,153,35,89,29,2,0,1,1,3,6,2,3,7,1,2,1,1,3,0,2,1,1,3,1,1,0,2,1,0,0,0,1,2,2,1,0,2,1,2,3,2,4,2,0,3,1,1,6,3,2,2,6,0,1,2,0,1,4,3,2,2,2,1,1,1,5,2,4,2,0,2,0,3,3,0,4,0,1,0,1,4,2,0,1,3,0,1,1,1,0,0,0,0,0,2
2018-06-30,E00030799,E00030799,OA,Males,163,29,100,34,1,0,2,3,0,3,4,3,1,1,0,3,2,1,2,3,3,1,0,0,1,3,0,0,3,2,1,1,1,7,6,2,0,1,1,4,0,0,2,2,3,2,1,4,3,3,3,1,1,2,1,2,1,2,2,3,3,0,5,3,3,3,4,3,1,2,2,3,1,3,0,2,3,1,3,1,2,2,2,1,1,0,1,3,1,0,0,0,0,0,0
2018-06-30,E00030799,E00030799,OA,Persons,316,64,189,63,3,0,3,4,3,9,6,6,8,2,2,4,3,4,2,5,4,2,3,1,2,3,2,1,3,2,1,2,3,9,7,2,2,2,3,7,2,4,4,2,6,3,2,10,6,5,5,7,1,3,3,2,2,6,5,5,5,2,6,4,4,8,6,7,3,2,4,3,4,6,0,6,3,2,3,2,6,4,2,2,4,0,2,4,2,0,0,0,0,0,2
2018-06-30,E00030800,E00030800,OA,Females,161,42,85,34,0,3,2,1,6,2,0,1,6,1,3,3,2,1,4,7,1,2,0,0,0,0,0,0,2,2,0,0,1,0,3,1,2,1,1,3,2,2,2,0,1,3,3,2,8,4,2,1,0,4,0,3,2,1,3,3,3,5,2,3,1,2,2,0,2,2,1,3,4,3,1,2,1,1,2,0,1,0,0,0,3,1,0,2,1,0,1,1,2,1,1
2018-06-30,E00030800,E00030800,OA,Males,152,29,92,31,0,2,2,2,2,1,0,1,1,2,5,2,0,5,2,2,0,6,3,3,0,0,0,2,0,0,1,2,0,1,1,2,2,1,0,1,0,2,2,2,2,2,2,7,6,3,0,2,1,2,3,3,4,0,4,2,1,3,2,1,2,2,4,2,1,0,2,3,3,0,2,3,1,2,0,1,1,1,1,2,0,0,0,2,1,1,2,1,0,1,1
2018-06-30,E00030800,E00030800,OA,Persons,313,71,177,65,0,5,4,3,8,3,0,2,7,3,8,5,2,6,6,9,1,8,3,3,0,0,0,2,2,2,1,2,1,1,4,3,4,2,1,4,2,4,4,2,3,5,5,9,14,7,2,3,1,6,3,6,6,1,7,5,4,8,4,4,3,4,6,2,3,2,3,6,7,3,3,5,2,3,2,1,2,1,1,2,3,1,0,4,2,1,3,2,2,2,2
2018-06-30,E00030801,E00030801,OA,Females,184,49,103,32,1,1,5,1,3,5,4,5,1,5,4,1,6,2,2,3,3,1,2,1,1,2,0,2,0,1,2,2,2,0,4,2,3,2,3,4,3,2,2,3,4,0,3,1,5,1,3,6,0,1,2,2,0,5,2,1,3,2,1,2,7,1,1,0,3,1,0,3,0,2,2,1,3,2,1,0,0,1,2,3,3,1,1,0,1,0,1,1,0,0,3
2018-06-30,E00030801,E00030801,OA,Males,146,39,91,16,4,5,1,3,2,0,3,1,3,0,4,5,2,4,2,0,1,3,0,1,0,0,2,1,2,0,3,0,1,1,0,3,2,1,4,3,4,3,2,1,1,5,2,2,0,4,2,3,3,1,1,4,2,2,4,1,2,4,2,2,2,3,0,0,1,1,1,0,0,4,1,0,2,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-30,E00030801,E00030801,OA,Persons,330,88,194,48,5,6,6,4,5,5,7,6,4,5,8,6,8,6,4,3,4,4,2,2,1,2,2,3,2,1,5,2,3,1,4,5,5,3,7,7,7,5,4,4,5,5,5,3,5,5,5,9,3,2,3,6,2,7,6,2,5,6,3,4,9,4,1,0,4,2,1,3,0,6,3,1,5,3,4,0,1,1,3,4,3,1,1,0,1,0,1,1,0,0,3
2018-06-30,E00030802,E00030802,OA,Females,196,45,98,53,3,2,2,3,3,2,0,2,3,4,1,5,4,4,4,3,2,2,0,0,1,0,0,0,0,1,1,1,3,1,3,3,3,5,2,4,2,4,3,4,4,2,5,6,2,2,3,3,1,0,3,3,3,3,1,3,1,0,0,2,0,1,0,4,1,1,2,1,3,1,2,4,2,3,1,1,0,1,1,3,3,2,1,2,6,0,2,0,4,2,5
2018-06-30,E00030802,E00030802,OA,Males,210,35,132,43,0,3,3,1,1,1,4,2,3,3,3,1,2,4,2,2,3,2,3,1,2,1,3,3,4,0,1,5,1,2,1,4,4,5,1,4,4,2,2,1,1,3,3,7,5,8,4,5,2,2,2,2,3,6,3,1,2,2,1,3,1,3,1,2,1,0,3,0,1,1,2,2,2,0,1,1,6,4,2,0,0,3,2,3,2,0,3,0,0,3,2
2018-06-30,E00030802,E00030802,OA,Persons,406,80,230,96,3,5,5,4,4,3,4,4,6,7,4,6,6,8,6,5,5,4,3,1,3,1,3,3,4,1,2,6,4,3,4,7,7,10,3,8,6,6,5,5,5,5,8,13,7,10,7,8,3,2,5,5,6,9,4,4,3,2,1,5,1,4,1,6,2,1,5,1,4,2,4,6,4,3,2,2,6,5,3,3,3,5,3,5,8,0,5,0,4,5,7
2018-06-30,E00030803,E00030803,OA,Females,169,40,106,23,1,1,4,3,4,1,2,7,5,2,3,3,0,1,1,2,3,2,2,2,1,3,1,2,0,1,1,1,5,0,1,5,1,4,5,1,4,3,4,4,3,4,2,1,0,1,2,5,3,2,1,1,1,4,1,3,7,4,0,1,2,0,1,1,0,2,0,0,1,0,1,1,0,2,3,2,0,0,0,2,0,0,3,0,1,1,0,0,1,1,2
2018-06-30,E00030803,E00030803,OA,Males,171,48,104,19,3,3,3,4,4,9,5,5,0,1,4,0,2,3,1,1,0,3,2,0,1,1,1,0,3,0,2,4,1,2,2,2,3,4,4,1,4,3,5,5,1,1,0,1,1,2,4,1,2,4,3,3,2,1,2,1,3,3,2,5,1,3,3,2,0,0,4,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,3,0,0,1,0,0,1,0,0
2018-06-30,E00030803,E00030803,OA,Persons,340,88,210,42,4,4,7,7,8,10,7,12,5,3,7,3,2,4,2,3,3,5,4,2,2,4,2,2,3,1,3,5,6,2,3,7,4,8,9,2,8,6,9,9,4,5,2,2,1,3,6,6,5,6,4,4,3,5,3,4,10,7,2,6,3,3,4,3,0,2,4,0,2,0,2,1,1,3,4,3,1,1,1,2,0,1,6,0,1,2,0,0,2,1,2
2018-06-30,E00030804,E00030804,OA,Females,171,26,103,42,3,0,0,0,2,1,1,3,1,4,3,4,0,2,1,1,2,6,4,1,2,3,3,2,1,1,0,1,2,0,1,0,2,1,0,0,1,3,2,3,2,4,3,3,3,1,2,3,1,4,3,0,1,2,5,5,2,3,2,5,2,3,2,1,0,1,2,1,2,0,1,4,3,4,1,1,2,1,2,2,2,0,1,3,0,1,4,1,0,0,3
2018-06-30,E00030804,E00030804,OA,Males,164,39,101,24,0,1,2,1,1,4,3,0,3,6,3,4,3,6,1,1,4,2,2,0,1,2,2,3,1,3,3,0,1,2,0,2,0,0,0,0,1,0,1,1,3,5,5,1,4,2,3,1,2,3,1,5,3,3,4,5,5,3,2,1,2,2,2,3,0,2,1,3,1,3,2,0,0,0,1,3,0,0,1,1,3,1,1,0,0,0,0,0,0,0,1
2018-06-30,E00030804,E00030804,OA,Persons,335,65,204,66,3,1,2,1,3,5,4,3,4,10,6,8,3,8,2,2,6,8,6,1,3,5,5,5,2,4,3,1,3,2,1,2,2,1,0,0,2,3,3,4,5,9,8,4,7,3,5,4,3,7,4,5,4,5,9,10,7,6,4,6,4,5,4,4,0,3,3,4,3,3,3,4,3,4,2,4,2,1,3,3,5,1,2,3,0,1,4,1,0,0,4
2018-06-30,E00030805,E00030805,OA,Females,133,29,82,22,2,4,3,4,1,3,1,0,2,1,0,2,3,2,1,0,0,0,0,0,2,0,2,1,0,3,0,1,2,0,0,5,3,3,3,0,0,2,2,4,3,2,4,2,4,4,1,3,0,1,2,5,2,1,1,4,2,4,1,1,0,1,0,1,0,0,0,2,0,3,2,0,2,0,2,2,0,3,0,0,1,0,0,0,1,2,0,0,1,0,1
2018-06-30,E00030805,E00030805,OA,Males,135,29,85,21,1,2,0,6,3,2,1,1,3,3,1,1,2,2,0,1,1,0,0,2,2,2,0,1,2,2,1,0,1,6,1,1,1,3,1,0,1,7,2,3,6,1,2,1,3,4,6,0,5,3,1,0,1,0,2,5,0,1,0,0,2,0,0,1,1,0,1,2,1,4,2,1,1,1,2,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2018-06-30,E00030805,E00030805,OA,Persons,268,58,167,43,3,6,3,10,4,5,2,1,5,4,1,3,5,4,1,1,1,0,0,2,4,2,2,2,2,5,1,1,3,6,1,6,4,6,4,0,1,9,4,7,9,3,6,3,7,8,7,3,5,4,3,5,3,1,3,9,2,5,1,1,2,1,0,2,1,0,1,4,1,7,4,1,3,1,4,2,3,4,0,1,2,0,0,0,1,2,0,0,1,0,1
2018-06-30,E00030806,E00030806,OA,Females,93,4,51,38,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,1,2,1,0,1,2,1,1,0,0,1,0,0,1,0,0,1,2,1,1,0,3,2,1,1,3,2,4,3,1,0,3,1,1,2,3,3,1,0,3,0,1,2,1,2,2,4,4,2,2,2,1,3,2,0,0,0,0,0,0,1,2
2018-06-30,E00030806,E00030806,OA,Males,79,7,47,25,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,2,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,1,0,2,0,4,1,2,0,2,2,2,3,2,2,1,3,2,4,0,0,0,1,4,3,1,1,1,2,0,0,0,1,1,0,1,2,1,1,0,0,2,0,2,0,1,0
2018-06-30,E00030806,E00030806,OA,Persons,172,11,98,63,0,0,1,1,1,0,1,1,2,0,0,1,2,0,0,1,0,0,2,1,0,1,0,1,0,2,0,1,3,3,2,1,0,1,2,3,1,0,0,2,2,0,1,0,1,2,2,3,1,4,4,4,1,3,5,4,7,5,3,1,6,3,5,2,3,3,2,4,6,1,2,3,3,2,2,4,5,3,2,3,3,4,3,0,0,2,0,2,0,2,2
2018-06-30,E00030807,E00030807,OA,Females,203,49,136,18,2,3,6,4,1,1,3,2,4,6,2,3,1,5,3,3,7,6,2,3,4,2,1,3,3,4,3,1,2,1,2,0,1,1,2,4,6,3,5,3,4,3,3,3,0,3,3,5,3,2,4,3,3,3,1,3,2,3,2,3,3,3,2,1,2,1,1,0,0,2,4,1,0,1,1,0,0,1,0,1,1,0,2,1,0,0,0,0,1,0,0
2018-06-30,E00030807,E00030807,OA,Males,188,56,111,21,3,10,1,1,2,5,5,6,2,3,2,3,3,1,4,5,1,7,4,1,1,2,1,0,2,2,0,3,1,2,5,2,1,1,2,2,4,6,3,1,5,2,4,2,3,0,3,2,2,3,8,5,1,3,0,1,0,1,5,1,1,1,2,2,0,1,1,1,1,2,0,0,2,2,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1
2018-06-30,E00030807,E00030807,OA,Persons,391,105,247,39,5,13,7,5,3,6,8,8,6,9,4,6,4,6,7,8,8,13,6,4,5,4,2,3,5,6,3,4,3,3,7,2,2,2,4,6,10,9,8,4,9,5,7,5,3,3,6,7,5,5,12,8,4,6,1,4,2,4,7,4,4,4,4,3,2,2,2,1,1,4,4,1,2,3,2,1,1,2,1,1,1,0,3,2,1,0,1,0,2,0,1
2018-06-30,E00030808,E00030808,OA,Females,168,40,109,19,1,3,0,5,2,3,4,0,2,3,5,2,2,4,1,3,1,3,3,1,0,4,1,0,1,1,3,1,2,2,1,7,0,5,3,4,1,2,2,1,7,2,4,2,3,2,7,7,1,1,1,2,4,4,1,1,3,0,2,0,2,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,1,0,2,1,1,1,1,0,2,3,1,0
2018-06-30,E00030808,E00030808,OA,Males,182,58,113,11,0,2,5,7,3,5,4,5,6,4,3,2,1,4,4,3,1,2,1,1,1,0,0,1,3,2,2,1,4,0,2,4,4,4,2,2,1,2,3,4,5,6,3,2,3,2,4,3,3,4,1,1,1,2,3,3,4,2,4,2,3,2,2,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
2018-06-30,E00030808,E00030808,OA,Persons,350,98,222,30,1,5,5,12,5,8,8,5,8,7,8,4,3,8,5,6,2,5,4,2,1,4,1,1,4,3,5,2,6,2,3,11,4,9,5,6,2,4,5,5,12,8,7,4,6,4,11,10,4,5,2,3,5,6,4,4,7,2,6,2,5,3,3,2,1,0,1,0,1,1,2,1,2,1,0,0,3,0,2,3,1,2,1,1,1,1,0,2,3,1,0
2018-06-30,E00030809,E00030809,OA,Females,185,40,125,20,0,1,4,4,3,2,4,4,3,2,2,2,3,3,2,1,4,2,3,0,1,0,1,1,1,4,0,2,3,0,1,2,2,0,5,4,2,7,5,4,2,1,4,6,4,3,2,3,0,4,2,4,3,4,3,4,6,2,3,1,3,0,4,2,1,2,0,1,0,2,0,1,3,3,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,2
2018-06-30,E00030809,E00030809,OA,Males,195,69,109,17,4,3,10,7,5,9,4,4,2,2,5,3,2,1,6,2,4,2,3,1,0,2,0,2,0,2,3,2,2,4,1,4,2,1,5,4,1,2,1,2,3,4,2,5,5,3,2,3,1,4,5,2,2,2,4,1,2,1,3,0,0,1,2,1,1,0,1,0,1,1,3,2,0,0,1,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
2018-06-30,E00030809,E00030809,OA,Persons,380,109,234,37,4,4,14,11,8,11,8,8,5,4,7,5,5,4,8,3,8,4,6,1,1,2,1,3,1,6,3,4,5,4,2,6,4,1,10,8,3,9,6,6,5,5,6,11,9,6,4,6,1,8,7,6,5,6,7,5,8,3,6,1,3,1,6,3,2,2,1,1,1,3,3,3,3,3,1,3,1,2,1,0,2,0,1,0,1,0,0,1,1,0,3
2018-06-30,E00030810,E00030810,OA,Females,205,28,115,62,1,3,2,0,1,1,1,3,0,4,2,4,1,1,3,1,2,2,5,2,1,0,1,2,3,3,1,3,1,1,0,0,1,1,3,3,2,3,1,3,4,2,1,1,4,1,3,5,2,4,0,6,1,4,3,2,3,4,4,4,2,3,3,3,2,2,2,1,3,0,3,5,6,7,3,2,1,3,1,2,4,4,2,2,3,2,1,1,0,1,1
2018-06-30,E00030810,E00030810,OA,Males,189,28,107,54,3,2,1,1,2,0,1,2,0,2,0,2,3,3,4,2,3,2,2,1,3,1,5,1,3,0,1,1,0,4,3,2,1,3,0,1,2,2,2,2,0,1,3,2,1,2,7,1,1,2,4,1,4,2,4,3,3,3,2,4,5,0,6,0,1,2,2,4,3,2,1,2,2,3,5,4,1,4,0,1,1,5,2,2,2,1,1,0,1,1,2
2018-06-30,E00030810,E00030810,OA,Persons,394,56,222,116,4,5,3,1,3,1,2,5,0,6,2,6,4,4,7,3,5,4,7,3,4,1,6,3,6,3,2,4,1,5,3,2,2,4,3,4,4,5,3,5,4,3,4,3,5,3,10,6,3,6,4,7,5,6,7,5,6,7,6,8,7,3,9,3,3,4,4,5,6,2,4,7,8,10,8,6,2,7,1,3,5,9,4,4,5,3,2,1,1,2,3
2018-06-30,E00030811,E00030811,OA,Females,137,17,80,40,1,1,0,2,0,0,1,0,0,2,2,2,1,3,2,0,5,1,0,0,0,0,0,0,1,1,2,1,0,0,1,4,1,2,2,0,1,0,2,0,2,1,3,1,2,0,1,2,3,1,0,6,5,2,5,2,2,4,2,3,4,1,1,1,2,3,1,1,1,3,4,1,3,1,2,2,1,2,4,0,1,1,0,3,0,1,0,0,2,1,2
2018-06-30,E00030811,E00030811,OA,Males,139,22,83,34,0,0,0,1,1,2,1,1,2,2,2,1,2,1,3,3,3,4,2,0,0,0,0,0,1,1,0,1,1,0,0,1,1,2,3,3,4,0,2,1,4,0,0,3,3,0,1,3,0,4,2,2,4,5,2,1,0,0,3,0,5,3,1,4,3,2,1,2,3,3,3,2,2,0,1,3,0,1,1,0,2,0,3,2,0,0,0,0,0,0,3
2018-06-30,E00030811,E00030811,OA,Persons,276,39,163,74,1,1,0,3,1,2,2,1,2,4,4,3,3,4,5,3,8,5,2,0,0,0,0,0,2,2,2,2,1,0,1,5,2,4,5,3,5,0,4,1,6,1,3,4,5,0,2,5,3,5,2,8,9,7,7,3,2,4,5,3,9,4,2,5,5,5,2,3,4,6,7,3,5,1,3,5,1,3,5,0,3,1,3,5,0,1,0,0,2,1,5
2018-06-30,E00030812,E00030812,OA,Females,184,34,93,57,0,0,1,4,2,1,2,2,3,2,4,4,1,2,1,5,3,1,2,1,0,1,1,1,1,0,1,3,1,1,3,0,3,0,0,0,2,2,1,1,3,1,1,1,2,0,3,6,8,2,5,1,0,0,2,2,3,1,2,3,4,6,5,3,0,3,4,3,1,4,1,1,2,1,4,1,4,1,1,5,4,1,2,2,1,0,0,1,2,3,5
2018-06-30,E00030812,E00030812,OA,Males,177,29,93,55,0,0,0,1,1,2,1,4,3,2,1,2,4,4,2,2,3,1,3,3,4,0,3,2,0,4,2,1,2,1,0,2,0,1,0,0,1,1,2,1,2,2,1,2,0,2,2,2,1,5,3,4,1,2,3,3,3,2,0,1,2,4,4,2,3,2,4,4,2,3,2,4,3,7,4,1,2,0,1,3,0,2,2,0,0,2,1,2,3,0,1
2018-06-30,E00030812,E00030812,OA,Persons,361,63,186,112,0,0,1,5,3,3,3,6,6,4,5,6,5,6,3,7,6,2,5,4,4,1,4,3,1,4,3,4,3,2,3,2,3,1,0,0,3,3,3,2,5,3,2,3,2,2,5,8,9,7,8,5,1,2,5,5,6,3,2,4,6,10,9,5,3,5,8,7,3,7,3,5,5,8,8,2,6,1,2,8,4,3,4,2,1,2,1,3,5,3,6
